C	Chapter 18
V	24018002
c	a
i	c24018002.1
m	Joel 2:18; Nah. 1:2; Zech. 1:14
V	24018003
c	b
i	c24018003.2
m	Zech. 1:16
V	24018003
c	c
i	c24018003.3
m	Zech. 2:10,
V	24018003
c	d
i	c24018003.4
m	Is. 1:21 e [Is. 2:2, 3] f Jer. 31:23
V	24018004
c	g
i	c24018004.5
m	1 Sam. 2:31; Is.
V	24018005
c	h
i	c24018005.6
m	Jer. 30:19, 20 i [Gen. 18:14; Luke
V	24018007
c	j
i	c24018007.7
m	Ps. 107:3; Is. 11:11; Ezek. 37:21
V	24018008
c	k
i	c24018008.8
m	Zeph. 3:20; Zech. 10:10 l [Jer. Zech. 13:9] m Jer.
V	24018009
c	n
i	c24018009.9
m	1 Chr. 22:13; Is. 35:4; Hag. 2:4
V	24018009
c	o
i	c24018009.10
m	Ezra 5:1, 2; 6:14; Zech. 4:9 p Hag.
V	24018010
c	q
i	c24018010.11
m	Hag. 1:6,
V	24018011
c	r
i	c24018011.12
m	[Ps. 103:9]; Is. 12:1; Hag. 2:15-19
V	24018012
c	s
i	c24018012.13
m	Joel 2:22
V	24018013
c	v
i	c24018013.14
m	Jer. 42:18
V	24018013
c	w
i	c24018013.15
m	Gen. 12:2; Ruth 4:11, 12; Is. 19:24, 25; Ezek. 34:26; [Zeph. 3:20]
V	24018014
c	x
i	c24018014.16
m	Jer. 31:28 y [2 Chr. 36:16]
V	24018016
c	z
i	c24018016.17
m	Zech. 7:9,
V	24018016
c	a
i	c24018016.18
m	Ps. 15:2; [Prov. 12:17-19]; Zech. 8:3; [Eph. 4:25]
V	24018017
c	b
i	c24018017.19
m	Prov. 3:29; Jer. 4:14; Zech. 7:10
V	24018019
c	c
i	c24018019.20
m	Jer. 52:6 d Jer. 52:12 e 2 Kin. 25:25; Jer. 41:1,
V	24018019
c	f
i	c24018019.21
m	Jer. 52:4 g Esth. 8:17 h Zech. 8:16; Luke 1:74,
V	24018021
c	i
i	c24018021.22
m	[Is. 2:2, 3; Mic.
V	24018022
c	j
i	c24018022.23
m	Is. 60:3; 66:23; [Zech. 14:16-21]
V	24018023
c	k
i	c24018023.24
m	Is. 3:6 l [Is. 45:14] m 1 Cor.
