C	Chapter 36
V	24036002
c	a
i	c24036002.1
m	Matt. 8:2-4; Mark 1:40-45; Luke 5:12-14
V	24036002
c	b
i	c24036002.2
m	Matt. 2:11; 9:18; 15:25; John 9:38; Acts 10:25
V	24036003
c	c
i	c24036003.3
m	Matt. 11:5; Luke 4:27
V	24036004
c	d
i	c24036004.4
m	Matt. 9:30; Mark 5:43; Luke
V	24036004
c	e
i	c24036004.5
m	Lev. 14:3, 4, 10; Mark 1:44; Luke 5:14 f Lev. 14:4-32; Deut. 24:8
V	24036005
c	g
i	c24036005.6
m	Luke 7:1-3
V	24036005
c	h
i	c24036005.7
m	Matt. 27:54; Acts
V	24036008
c	i
i	c24036008.8
m	Luke 15:19,
V	24036011
c	k
i	c24036011.9
m	[Gen. 12:3; Is. 2:2, 3; 11:10]; Mal. 1:11 $; Luke 13:29; [Acts 10:45; 11:18; 14:27; Rom. 15:9-13; Eph. 3:6]
V	24036012
c	l
i	c24036012.10
m	[Matt. 21:43]
V	24036012
c	m
i	c24036012.11
m	Matt. 13:42, 50; Luke 13:28; 2 Pet. 2:17; Jude
V	24036014
c	n
i	c24036014.12
m	Matt. 8:14-16; Mark 1:29-31; Luke 4:38, 39 o 1 Cor. 9:5
V	24036016
c	p
i	c24036016.13
m	Mark 1:32-34; Luke 4:40,
V	24036017
c	q
i	c24036017.14
m	Is. 53:4; 1 Pet.
V	24036019
c	r
i	c24036019.15
m	Matt. 8:19-22; Luke 9:57,
V	24036021
c	s
i	c24036021.16
m	Luke 9:59, 60 t 1 Kin. 19:20
V	24036024
c	u
i	c24036024.17
m	Mark 4:37; Luke 8:23-25
V	24036026
c	v
i	c24036026.18
m	Ps. 65:7; 89:9;
V	24036034
c	x
i	c24036034.19
m	Deut. 5:25; 1 Kin. 17:18; Amos 7:12; Luke 5:8; Acts 16:39
