C	Chapter 52
V	24052001
c	a
i	c24052001.1
m	Mark 13:1; Luke 21:5-36
V	24052002
c	b
i	c24052002.2
m	1 Kin. 9:7; Mic. 3:12; Luke 19:44
V	24052003
c	c
i	c24052003.3
m	Mark 13:3 d [Matt. 24:27, 37, Mark 13:1, 2; Luke 21:5, 6 Mark 13:3, 4; Luke 21:7 Mark 13:5-23; Luke 21:5-24 39; Luke 17:20-37; 1 Thess. 5:1-3] 2 Thess. 2:3; 1 John 4:1-3]
V	24052005
c	f
i	c24052005.4
m	Jer. 14:14; John 5:43; Acts 5:36; [1 John 2:18; 4:3]
V	24052005
c	g
i	c24052005.5
m	Matt. 24:11
V	24052006
c	h
i	c24052006.6
m	[Rev. 6:2-4]
V	24052007
c	i
i	c24052007.7
m	2 Chr. 15:6; Is. 19:2; Hag. 2:22; Zech. 14:13 j Acts 11:28; Rev. 6:5,
V	24052009
c	k
i	c24052009.8
m	Matt. 10:17; Luke 21:12; [John 16:2]; Acts 4:2, 3; Rev. 2:10
V	24052011
c	l
i	c24052011.9
m	Acts 20:29; 2 Pet. 2:1; Rev. m [1 Tim. 4:1]
V	24052012
c	n
i	c24052012.10
m	[2 Thess. 2:3; 2 Tim. 3:1-3]
V	24052013
c	o
i	c24052013.11
m	Matt. 10:22; Mark 13:13
V	24052014
c	p
i	c24052014.12
m	Matt. 4:23
V	24052014
c	q
i	c24052014.13
m	Rom. 10:18; Col.
V	24052015
c	r
i	c24052015.14
m	Mark 13:14; Luke 21:20; [John 11:48]; Acts 6:13; 21:28 s Dan. 9:27; 11:31; 12:11 t Dan.
V	24052019
c	u
i	c24052019.15
m	Luke 23:29
V	24052021
c	v
i	c24052021.16
m	Dan. 9:26
V	24052022
c	w
i	c24052022.17
m	Is. 65:8, 9; [Zech. 14:2]
V	24052023
c	x
i	c24052023.18
m	Mark 13:21; Luke 17:23 13:1; John 4:48; Mark 13:24-27; Luke 21:25-28 [2 Thess. 2:9]; Rev. 13:13 z [John 6:37; Rom. 8:28; 2 Tim. 2:19]
V	24052027
c	a
i	c24052027.19
m	Luke 17:24
V	24052029
c	c
i	c24052029.20
m	[Dan. 7:11]
V	24052029
c	d
i	c24052029.21
m	Is. 13:10; 24:23; Ezek. 32:7; Joel Amos 5:20; 8:9; Zeph. 1:15; Matt. 24:29-35; Acts 2:20; Rev. 6:12-17;
V	24052030
c	e
i	c24052030.22
m	[Dan. 7:13, 14; Matt. 16:27; 24:3, 37, 39] f Zech.
V	24052031
c	g
i	c24052031.23
m	Ex. 19:16; Deut. 30:4; Is. 27:13; Zech. 9:14; [1 Cor. 15:52; 1 Thess. 4:16]; Heb. 12:19; Rev.
V	24052032
c	h
i	c24052032.24
m	Luke 21:29
V	24052033
c	i
i	c24052033.25
m	[James 5:9; Rev. 3:20]
V	24052034
c	j
i	c24052034.26
m	[Matt. 10:23;
V	24052035
c	k
i	c24052035.27
m	Ps. 102:25, 26; Is. 51:6; Mark 13:31; Luke 21:33; [1 Pet. 1:23-25; 2 Pet. 3:10]
V	24052036
c	l
i	c24052036.28
m	Mark 13:32; Acts 1:7; 1 Thess. 5:2; 2 Pet. 3:10
V	24052036
c	m
i	c24052036.29
m	Zech. 14:7 6 NU
V	24052038
c	n
i	c24052038.30
m	[Gen. 6:3-5]; Luke 17:26; [1 Pet.
V	24052040
c	o
i	c24052040.31
m	Luke 17:34
V	24052042
c	p
i	c24052042.32
m	Matt. 25:13; Luke 21:36; 1 Thess. 5:6 7 NU
V	24052043
c	q
i	c24052043.33
m	Luke 12:39; 1 Thess. 5:2; Rev. Luke 12:41-48 of the night 44 r Luke 12:35-40; [1 Thess. 5:6] 45 s Luke 12:42-46; [Acts 20:28] 9 at the right time 46 t Rev. 16:15
V	24052050
c	w
i	c24052050.34
m	Mark 13:32
V	24052051
c	x
i	c24052051.35
m	Matt. 8:12;
