C	Chapter 10
V	24010003
c	a
i	c24010003.1
m	Ezra 3:12,
V	24010004
c	c
i	c24010004.2
m	Deut. 31:23; 1 Chr. 22:13; 28:20; Zech. 8:9; Eph.
V	24010005
c	d
i	c24010005.3
m	Ex. 29:45, 46 e [Neh. 9:20]; Is.
V	24010006
c	f
i	c24010006.4
m	Heb. 12:26 g [Joel 3:16]
V	24010007
c	h
i	c24010007.5
m	Gen. 49:10; Mal. 3:1 i 1 Kin. 8:11; Is. 60:7; Zech.
V	24010007
c	k
i	c24010007.6
m	Ps. 85:8, 9; Luke 2:14; [Eph. 2:14]
V	24010010
c	x
i	c24010010.7
m	Hag. 2:6, 7; [Heb. 12:26, 27]
V	24010011
c	l
i	c24010011.8
m	Lev. 10:10, 11; Deut. 33:10; Mal. 2:7
V	24010013
c	m
i	c24010013.9
m	Lev. 22:4-6; Num. 19:11,
V	24010014
c	n
i	c24010014.10
m	[Titus 1:15]
V	24010015
c	o
i	c24010015.11
m	Hag. 1:5,
V	24010017
c	q
i	c24010017.12
m	Deut. 28:22; 1 Kin. 8:37; Amos 4:9 r Hag. 1:11
V	24010017
c	s
i	c24010017.13
m	Jer. 5:3; Amos
V	24010018
c	t
i	c24010018.14
m	Ezra 5:1, 2, 16; Zech. 8:9
V	24010019
c	u
i	c24010019.15
m	Zech. 8:12
V	24010019
c	v
i	c24010019.16
m	Ps. 128:1-6; Jer. 31:12, 14; [Mal.
V	24010021
c	w
i	c24010021.17
m	Ezra 5:2; Hag. 1:1, 14; Zech. 4:6-
V	24010022
c	y
i	c24010022.18
m	[Dan. 2:44; Rev. 19:11-21] z Ps. 46:9; Ezek. 39:20; Mic. 5:10; Zech.
