C	Chapter 21
V	24021001
c	a
i	c24021001.1
m	Zech. 10:10
V	24021002
c	b
i	c24021002.2
m	Ezek. 31:3 c Is.
V	24021003
c	d
i	c24021003.3
m	Jer. 25:34-36
V	24021005
c	e
i	c24021005.4
m	[Jer. 2:3]; 50:7
V	24021005
c	f
i	c24021005.5
m	Deut. 29:19; Hos. 12:8; 1 Tim. 6:9
V	24021005
c	g
i	c24021005.6
m	Ezek. 34:2,
V	24021007
c	h
i	c24021007.7
m	Jer. 39:10; Zeph. 3:12; Matt.
V	24021008
c	i
i	c24021008.8
m	Hos. 5:7
V	24021011
c	k
i	c24021011.9
m	Zeph. 3:12; Matt. 27:50; Mark 15:37; Luke 23:46; Acts 8:32
V	24021012
c	l
i	c24021012.10
m	Gen. 37:28; Ex. 21:32; Matt. 26:15;
V	24021013
c	m
i	c24021013.11
m	Matt. 27:3- 10 $; Acts 1:18,
V	24021015
c	n
i	c24021015.12
m	Is. 56:11; Ezek. 34:2
V	24021016
c	o
i	c24021016.13
m	Ezek. 34:1-10; Mic. 3:1-3
V	24021017
c	p
i	c24021017.14
m	Jer. 23:1; Ezek. 34:2; Zech. 10:2; 11:15; John
