C	Chapter 16
V	24016002
c	a
i	c24016002.1
m	Zech. 1:8; Rev. 6:4
V	24016002
c	b
i	c24016002.2
m	Rev. 6:5
V	24016004
c	c
i	c24016004.3
m	Zech. 5:10
V	24016005
c	d
i	c24016005.4
m	[Ps. 104:4; Heb. 1:7, 14] e 1 Kin. 22:19; Dan. 7:10; Zech. 4:14; Luke
V	24016005
c	f
i	c24016005.5
m	Jer. 1:14; Ezek.
V	24016007
c	g
i	c24016007.6
m	Gen. 13:17; Zech. 1:10
V	24016008
c	h
i	c24016008.7
m	Eccl. 10:4
V	24016011
c	i
i	c24016011.8
m	Ex. 29:6 j Ezra 3:2; Hag. 1:1; Zech.
V	24016012
c	k
i	c24016012.9
m	John 1:45
V	24016012
c	m
i	c24016012.10
m	[Matt. 16:18; Eph. 2:20; Heb.
V	24016013
c	n
i	c24016013.11
m	Is. 22:24 o Ps. 110:4; [Heb. 3:1]
V	24016014
c	p
i	c24016014.12
m	Ex. 12:14;
V	24016015
c	q
i	c24016015.13
m	Is. 57:19; [Eph. 2:13]
