C	Chapter 17
V	24017003
c	a
i	c24017003.1
m	Deut. 17:9; Mal. 2:7 b Zech.
V	24017005
c	c
i	c24017005.2
m	[Is. 58:1-9] d Jer. 41:1 e Zech. 1:12 f [Rom. 14:6]
V	24017006
c	g
i	c24017006.3
m	Deut. 12:7; 14:26; 1 Chr. 29:22
V	24017007
c	h
i	c24017007.4
m	Is. 1:16-20; Jer. 7:5, 23; Zech. 1:4
V	24017007
c	i
i	c24017007.5
m	Jer. 17:26
V	24017009
c	j
i	c24017009.6
m	Is. 58:6, 7; Jer. 7:28
V	24017010
c	k
i	c24017010.7
m	Ex. 22:22; Ps. 72:4; Is. 1:17; Jer. 5:28 l Ps. 36:4; Ezek. 38:10; 45:9; Mic. 2:1; Zech.
V	24017011
c	m
i	c24017011.8
m	Neh. 9:29
V	24017012
c	q
i	c24017012.9
m	2 Chr. 36:16; Dan. 9:11,
V	24017013
c	r
i	c24017013.10
m	Prov. 1:24-28; Is. 1:15; Jer. 11:11; Mic. 3:4
V	24017014
c	s
i	c24017014.11
m	Lev. 26:33; Deut. 4:27; 28:64; Neh. 1:8
