C	Chapter 47
V	24047001
c	a
i	c24047001.1
m	Matt. 19:1-9; Mark 10:1-12; John 10:40
V	24047002
c	b
i	c24047002.2
m	Matt. 12:15
V	24047004
c	c
i	c24047004.3
m	Gen. 1:27; 5:2; [Mal. 2:15] 1 NU
V	24047005
c	d
i	c24047005.4
m	Gen. 2:24; Mark 10:5-9; Eph. 5:31 e [1 Cor. 6:16;
V	24047007
c	f
i	c24047007.5
m	Deut. 24:1-4; Matt. 5:31
V	24047008
c	g
i	c24047008.6
m	Heb. 3:15
V	24047008
c	h
i	c24047008.7
m	Mal. 2:16
V	24047010
c	j
i	c24047010.8
m	[Prov. 21:19]
V	24047011
c	k
i	c24047011.9
m	[1 Cor. 7:2, 7,
V	24047012
c	l
i	c24047012.10
m	[1 Cor. 7:32]
V	24047013
c	m
i	c24047013.11
m	Matt. 20:31; Mark 10:13; Luke
V	24047014
c	n
i	c24047014.12
m	Matt. 18:3, 4; Mark 10:15; Luke 18:17; [1 Cor. 14:20; 1 Pet. 2:2]
V	24047016
c	o
i	c24047016.13
m	Matt. 19:16- 29; Mark 10:17-30; Luke 18:18-30
V	24047016
c	p
i	c24047016.14
m	Luke 10:25 4 NU
V	24047017
c	q
i	c24047017.15
m	Ps. 25:8; 34:8; Nah. 1:7; [Rom.
V	24047017
c	r
i	c24047017.16
m	Lev. 18:5; Deut. 11:22; 28:9; Neh. 9:29; Ezek. 20:21; [Gal. 3:10]
V	24047018
c	s
i	c24047018.17
m	Ex. 20:13-16; Deut. 5:17-20
V	24047019
c	t
i	c24047019.18
m	Ex. 20:12-16; Deut. 5:16-20; Matt. 15:4 u Lev. 19:18; Matt. 22:39; [Rom. 13:9; Gal. 5:14; James 2:8]
V	24047020
c	v
i	c24047020.19
m	[Phil. 3:6, 7]
V	24047021
c	w
i	c24047021.20
m	Matt. 6:20; Luke 12:33; Acts 1 Tim. 6:18,
V	24047023
c	x
i	c24047023.21
m	[Matt. 13:22]; Mark 10:24; 1 Cor. 1:26; [1 Tim. 6:9]
V	24047030
c	c
i	c24047030.22
m	[Matt. 20:16; 21:31, 32]; Mark 10:31; Luke 13:30
