C	Chapter 51
V	24051002
c	a
i	c24051002.1
m	Deut. 33:3; Ezra 7:6, 25; Neh. 8:4, 8; [Mal. 2:7]; Mark 12:38; Luke
V	24051003
c	b
i	c24051003.2
m	[Rom. 2:19]
V	24051004
c	c
i	c24051004.3
m	[Matt. 11:29, 30]; Luke 11:46; Acts 15:10; Rom. 2:17-24; [Gal. 5:1; 6:13; Col. 2:16, 17]
V	24051005
c	d
i	c24051005.4
m	[Matt. 6:1-6, Mark 12:38-40; Luke 20:45-47 16-18] 6 e Mark 12:38, 39; Luke 11:43; 20:46; 3 John
V	24051009
c	g
i	c24051009.5
m	[Mal. 1:6]; Matt. 5:16, 48; 6:1,
V	24051011
c	h
i	c24051011.6
m	Matt. 20:26,
V	24051012
c	i
i	c24051012.7
m	Job 22:29; Prov. 15:33; 29:23; Luke 14:11; 18:14; James 4:6; 1 Pet.
V	24051013
c	j
i	c24051013.8
m	Luke 11:52
V	24051014
c	k
i	c24051014.9
m	Mark 12:40; Luke 20:47; [2 Tim. 3:6; Titus
V	24051016
c	l
i	c24051016.10
m	Matt. 15:14; 23:24 m [Matt.
V	24051017
c	n
i	c24051017.11
m	Ex. 30:29 9 NU
V	24051019
c	o
i	c24051019.12
m	Ex. 29:37
V	24051021
c	p
i	c24051021.13
m	1 Kin. 8:13; 2 Chr. 6:2; Ps. 26:8;
V	24051022
c	q
i	c24051022.14
m	Ps. 11:4; Is. 66:1; Matt. 5:34; Acts 7:49
V	24051023
c	r
i	c24051023.15
m	Matt. 23:13; Luke 11:42; 18:12 Matt. 23:5; apparently, the scribes and Pharisees s [1 Sam. 15:22; Hos. 6:6; Mic. 6:8]; Matt. 9:13; 12:7
V	24051025
c	t
i	c24051025.16
m	Mark 7:4; Luke 11:39 3 M
V	24051027
c	u
i	c24051027.17
m	Luke 11:44; Acts 23:3
V	24051029
c	v
i	c24051029.18
m	Luke 11:47, 48 in this world (see 1 Thess. 5:12, 13; 1 Tim. 5:17; Heb. 13:17); how- Christ (see Rom. 8:17; 2 Tim. 2:12). governed by justice and mercy and faith (see Mic. 6:8).
V	24051031
c	w
i	c24051031.19
m	Matt. 23:34, 37; [Acts 7:51, 52]; 1 Thess. 2:15
V	24051032
c	x
i	c24051032.20
m	Gen. 15:16; [1 Thess. 2:16]
V	24051033
c	y
i	c24051033.21
m	Matt. 3:7; 12:34; Luke 3:7
V	24051034
c	z
i	c24051034.22
m	Matt. 21:34, 35; Luke 11:49
V	24051034
c	a
i	c24051034.23
m	John 16:2; Acts
V	24051034
c	b
i	c24051034.24
m	Matt. 10:17; Acts 5:40; 2 Cor.
V	24051035
c	c
i	c24051035.25
m	Rev. 18:24
V	24051035
c	d
i	c24051035.26
m	Gen. 4:8; Heb. 11:4; 1 John 3:12 e 2 Chr. 24:20,
V	24051035
c	g
i	c24051035.27
m	2 Chr. 24:20, 21; 36:15, 16; Neh. 9:26; Matt. 21:35,
V	24051036
c	h
i	c24051036.28
m	Deut. 32:11, 12; Matt. 11:28-30
V	24051036
c	i
i	c24051036.29
m	Ps. 17:8; 91:4; Is.
V	24051037
c	f
i	c24051037.30
m	Luke 13:34,
V	24051039
c	j
i	c24051039.31
m	Ps. 118:26; Matt. 21:9
