C	Chapter 37
V	24037001
c	a
i	c24037001.1
m	Matt. 4:13; 11:23; Mark 5:21
V	24037002
c	b
i	c24037002.2
m	Mark 2:3-12; Luke 5:18-26
V	24037002
c	c
i	c24037002.3
m	Matt. 8:10
V	24037004
c	d
i	c24037004.4
m	Ps. 139:2; Matt. 12:25; Mark 12:15; Luke 5:22; 6:8;
V	24037008
c	e
i	c24037008.5
m	Matt. 8:27; John 7:15 1 NU Mark 2:14; Luke 5:27,
V	24037009
c	f
i	c24037009.6
m	Mark 2:14; Luke 5:27
V	24037010
c	g
i	c24037010.7
m	Mark 2:15; Luke 5:29
V	24037011
c	h
i	c24037011.8
m	Matt. 11:19; Mark 2:16; Luke 5:30; 15:2 i [Gal.
V	24037013
c	j
i	c24037013.9
m	Hos. 6:6; [Mic. 6:6-8]; Matt. 12:7
V	24037013
c	k
i	c24037013.10
m	Mark 2:17; Luke 5:32; 1 Tim. 1:15
V	24037014
c	l
i	c24037014.11
m	Mark 2:18; Luke 5:33-35;
V	24037015
c	m
i	c24037015.12
m	John 3:29
V	24037018
c	o
i	c24037018.13
m	Mark 5:22-43; Luke 8:41-56
V	24037019
c	p
i	c24037019.14
m	Matt. 10:2-4
V	24037020
c	q
i	c24037020.15
m	Mark 5:25; Luke 8:43 r Num. 15:38; Deut. 22:12; Matt. 14:36; 23:5; Mark 6:56
V	24037022
c	s
i	c24037022.16
m	Matt. 9:29; 15:28; Mark 5:34; 10:52; Luke 7:50;
V	24037023
c	t
i	c24037023.17
m	Mark 5:38; Luke 8:51 u 2 Chr. 35:25; Jer. 9:17; 16:6; Ezek. 24:17
V	24037024
c	v
i	c24037024.18
m	John 11:3; Acts 20:10
V	24037025
c	w
i	c24037025.19
m	Matt. 8:3, 15; Mark 1:31
V	24037026
c	x
i	c24037026.20
m	Matt. 4:24; Mark 1:28, 45; Luke 4:14, 37;
V	24037027
c	y
i	c24037027.21
m	Matt. 20:29-
V	24037030
c	a
i	c24037030.22
m	Matt. 8:4; Luke 5:14
V	24037031
c	b
i	c24037031.23
m	Mark 7:36
V	24037032
c	c
i	c24037032.24
m	Matt. 12:22, 24; Luke 11:14
V	24037034
c	z
i	c24037034.25
m	Matt. 15:22; Mark 10:47; Luke
V	24037034
c	d
i	c24037034.26
m	Matt. 12:24; Mark 3:22; Luke 11:15; John 7:20
V	24037035
c	e
i	c24037035.27
m	Matt. 4:23
V	24037036
c	f
i	c24037036.28
m	Mark 6:34
V	24037036
c	g
i	c24037036.29
m	Num. 27:17; 1 Kin. 22:17; Ezek. 34:5; Zech. 10:2; Mark 6:34 1 NU, M
V	24037037
c	h
i	c24037037.30
m	Luke 10:2; John 4:35
V	24037038
c	i
i	c24037038.31
m	[Matt. 28:19, 20; Eph. 4:11, 12]; 2 Thess. 3:1
