C	Chapter 44
V	24044001
c	a
i	c24044001.1
m	Matt. 12:38; Mark 8:11; Luke 1 Cor. 1:22
V	24044004
c	b
i	c24044004.2
m	Prov. 30:12; Matt. 12:39; Luke 11:29; 24:46
V	24044005
c	c
i	c24044005.3
m	Mark 8:14
V	24044006
c	d
i	c24044006.4
m	Mark 8:15; Luke 12:1 3 yeast
V	24044009
c	e
i	c24044009.5
m	Matt. 14:15-21; Mark 6:30-44; Luke 9:10-17; John
V	24044013
c	g
i	c24044013.6
m	Mark 8:27; Luke 9:18
V	24044014
c	h
i	c24044014.7
m	Matt. 14:2; Luke 9:7-9 i Matt.
V	24044015
c	j
i	c24044015.8
m	John 6:67
V	24044016
c	k
i	c24044016.9
m	Matt. 14:33; Mark 8:29; Luke 9:20; John 6:69; 11:27; Acts 8:37; 9:20; Heb. 1:2, 5; 1 John 4:15
V	24044017
c	l
i	c24044017.10
m	[Eph. 2:8] m [Matt. 11:27; 1 Cor. 2:10]; Gal.
V	24044018
c	n
i	c24044018.11
m	John 1:42
V	24044018
c	o
i	c24044018.12
m	Acts 2:41 $; [Eph. 2:20; Rev. 21:14] p Job 33:17; Ps. 9:13; 107:18; Is. 38:10 7 be
V	24044019
c	q
i	c24044019.13
m	Matt. 18:18; John 20:23
V	24044020
c	r
i	c24044020.14
m	Matt. 17:9; Mark 8:30; Luke
V	24044023
c	t
i	c24044023.15
m	Matt. 4:10 u [Rom. 8:7] 1 a
V	24044024
c	v
i	c24044024.16
m	Mark 8:34; Luke 9:23; [Acts 14:22; 2 Cor. 4:10, 11; 1 Thess. 3:3; 2 Tim. 3:12] w [1 Pet. 2:21]
V	24044025
c	x
i	c24044025.17
m	Luke 17:33; John 12:25
V	24044026
c	y
i	c24044026.18
m	Luke 12:20,
V	24044026
c	z
i	c24044026.19
m	Ps. 49:7,
V	24044027
c	a
i	c24044027.20
m	Matt. 26:64; Mark 8:38; Luke 9:26 b [Dan. 7:10]; Zech. 14:5 c Job 34:11; Ps. 62:12; Prov. 24:12; Rom. 2:6; 2 Cor. 5:10; 1 Pet. 1:17; Rev.
V	24044028
c	d
i	c24044028.21
m	Mark 9:1; Luke 9:27; Acts 7:55, 56; Rev.
