C	Chapter 41
V	24041001
c	a
i	c24041001.1
m	Matt. 13:1-15; Mark 4:1-12; Luke
V	24041002
c	b
i	c24041002.2
m	Luke 8:4
V	24041002
c	c
i	c24041002.3
m	Luke 5:3
V	24041003
c	d
i	c24041003.4
m	Luke 8:5
V	24041008
c	e
i	c24041008.5
m	Gen. 26:12; Matt. 13:23
V	24041009
c	f
i	c24041009.6
m	Matt. 11:15; Mark 4:9; Rev.
V	24041011
c	g
i	c24041011.7
m	[Matt. 11:25; 16:17]; Mark 4:10, 11; [John 6:65; 1 Cor. 2:10; Col. 1:27; 1 John 2:20,
V	24041012
c	h
i	c24041012.8
m	Matt. 25:29; Mark 4:25; Luke
V	24041014
c	i
i	c24041014.9
m	Is. 6:9, 10 #; Ezek. 12:2; Mark 4:12; Luke 8:10; John 12:40; Acts 28:26, 27; Rom. 11:8; [2 Cor. 3:14, 15] j [John 3:36]
V	24041015
c	k
i	c24041015.10
m	Ps. 119:70; Zech. 7:11; 2 Tim. 4:4; Heb. 5:11
V	24041015
c	l
i	c24041015.11
m	Luke 19:42 m Acts
V	24041016
c	n
i	c24041016.12
m	[Prov. 20:12; Matt. 16:17]; Luke 10:23, 24; [John
V	24041017
c	o
i	c24041017.13
m	John 8:56; Heb. 11:13; 1 Pet.
V	24041018
c	p
i	c24041018.14
m	Mark 4:13-20; Luke 8:11-15
V	24041019
c	q
i	c24041019.15
m	Matt. 4:23
V	24041020
c	r
i	c24041020.16
m	Is. 58:2; Ezek. 33:31, 32; John
V	24041021
c	s
i	c24041021.17
m	[Acts 14:22]
V	24041021
c	t
i	c24041021.18
m	Matt. 11:6; 2 Tim.
V	24041021
c	b
i	c24041021.19
m	[1 Cor. 5:6; Gal. 5:9] 3 Gr. a Heb. seah;
V	24041022
c	u
i	c24041022.20
m	Matt. 19:23; Mark 10:23; Luke 18:24; 1 Tim. 6:9; 2 Tim. 4:10
V	24041030
c	x
i	c24041030.21
m	Matt. 3:12
V	24041031
c	y
i	c24041031.22
m	[Is. 2:2, 3; Mic. 4:1]; Mark 4:30; Luke 13:18, 19 Luke 13:20, 21 4:18–22; John 1:44)—means fi sh town; most of
V	24041032
c	z
i	c24041032.23
m	Ps. 104:12; Ezek. 17:22-24; 31:3-9; Dan. 4:12
V	24041033
c	a
i	c24041033.24
m	Luke 13:20,
V	24041034
c	c
i	c24041034.25
m	Mark 4:33, 34; John 10:6; 16:25
V	24041035
c	d
i	c24041035.26
m	Ps. 78:2 #
V	24041035
c	e
i	c24041035.27
m	Rom. 16:25, 26; 1 Cor. 2:7; Eph. 3:9; Col. 1:26
V	24041038
c	f
i	c24041038.28
m	Matt. 24:14; 28:19; Mark 16:15; Luke 24:47; Rom. 10:18; Col. 1:6
V	24041038
c	g
i	c24041038.29
m	Gen. 3:15; John 8:44; Acts 13:10
V	24041039
c	h
i	c24041039.30
m	Joel 3:13; Rev.
V	24041041
c	i
i	c24041041.31
m	Matt. 18:7; 2 Pet. 2:1,
V	24041042
c	k
i	c24041042.32
m	Matt. 8:12;
V	24041043
c	l
i	c24041043.33
m	[Dan. 12:3; 1 Cor. 15:42, 43, 58] m Matt. 13:9
V	24041044
c	n
i	c24041044.34
m	Phil. 3:7, 8 o [Is. 55:1; Rev.
V	24041046
c	p
i	c24041046.35
m	Prov. 2:4; 3:14,
V	24041047
c	q
i	c24041047.36
m	Matt. 22:9,
V	24041049
c	r
i	c24041049.37
m	Matt. 25:32
V	24041052
c	s
i	c24041052.38
m	Song 7:13 6 A
V	24041054
c	t
i	c24041054.39
m	Ps. 22:22 #; Matt. 2:23; Mark 6:1; Luke 4:16; John 7:15
V	24041055
c	u
i	c24041055.40
m	Is. 49:7; Mark 6:3; [Luke 3:23]; John 6:42 v Matt. 12:46 w Mark
V	24041057
c	x
i	c24041057.41
m	Matt. 11:6; Mark 6:3, 4 y Luke 4:24; John 4:44
V	24041058
c	z
i	c24041058.42
m	Mark 6:5, 6; John 5:44, 46,
