C	Chapter 14
V	24014001
c	a
i	c24014001.1
m	Zech. 1:9; 2:3
V	24014001
c	b
i	c24014001.2
m	Dan. 8:18
V	24014002
c	d
i	c24014002.3
m	Ex. 25:37; [Rev.
V	24014003
c	e
i	c24014003.4
m	Rev. 11:3,
V	24014006
c	f
i	c24014006.5
m	Hag. 1:1 g Is. 30:1; Hos. 1:7; Hag. 2:4,
V	24014007
c	h
i	c24014007.6
m	Ps. 114:4, 6; Is. 40:4; Jer. 51:25; Nah. 1:5; Zech. 14:4, 5; [Matt. 21:21] i Ps. 118:22
V	24014007
c	j
i	c24014007.7
m	Ezra 3:10, 11, 13; Ps. 84:11
V	24014009
c	k
i	c24014009.8
m	Ezra 3:8-10; 5:16; Hag. 2:18
V	24014009
c	l
i	c24014009.9
m	Ezra 6:14, 15; Zech. 6:12,
V	24014009
c	m
i	c24014009.10
m	Zech. 2:9, 11; 6:15 n [Is. 43:16];
V	24014010
c	o
i	c24014010.11
m	Neh. 4:2-4; Amos 7:2, 5; Hag. p 2 Chr. 16:9; Prov. 15:3; Zech. 3:9
V	24014011
c	q
i	c24014011.12
m	Zech. 4:3; Rev. 11:4
V	24014014
c	r
i	c24014014.13
m	Rev. 11:4
