C	Chapter 39
V	24039001
c	a
i	c24039001.1
m	Matt. 9:35; Luke 23:5
V	24039002
c	b
i	c24039002.2
m	Luke 7:18-35
V	24039010
c	k
i	c24039010.3
m	Mal. 3:1 #; Mark 1:2; Luke
V	24039012
c	l
i	c24039012.4
m	Luke 16:16
V	24039013
c	m
i	c24039013.5
m	Mal. 4:4-6
V	24039014
c	n
i	c24039014.6
m	Mal. 4:5; Matt. 17:10-13; Mark 9:11-13; Luke 1:17; John
V	24039015
c	o
i	c24039015.7
m	Matt. 13:9; Luke 8:8; Rev. 2:7,
V	24039016
c	p
i	c24039016.8
m	Luke 7:31
V	24039019
c	q
i	c24039019.9
m	Matt. 9:10
V	24039019
c	r
i	c24039019.10
m	Luke 7:35; John
V	24039020
c	s
i	c24039020.11
m	Luke 10:13-
V	24039021
c	t
i	c24039021.12
m	Jon. 3:6-8
V	24039022
c	u
i	c24039022.13
m	Matt. 10:15;
V	24039022
c	y
i	c24039022.14
m	Ps. 8:2; 1 Cor. 1:19; [2 Cor. 3:14]
V	24039022
c	z
i	c24039022.15
m	Matt. 16:17
V	24039023
c	v
i	c24039023.16
m	Is. 14:13; Lam. 2:1; Ezek. 26:20;
V	24039024
c	w
i	c24039024.17
m	Matt. 10:15
V	24039025
c	x
i	c24039025.18
m	Luke 10:21,
V	24039027
c	a
i	c24039027.19
m	Matt. 28:18; Luke 10:22; John 3:35; 13:3; 1 Cor. 15:27 b John 1:18;
V	24039028
c	c
i	c24039028.20
m	[John 6:35-37]
V	24039029
c	d
i	c24039029.21
m	[John 13:15]; Eph. 4:2; [Phil. 2:5; 1 Pet. 2:21; 1 John 2:6] e Zech. 9:9; [Phil. 2:7, 8] f Jer.
V	24039030
c	g
i	c24039030.22
m	[1 John 5:3]
