C	Chapter 4
V	44004003
c	a
i	c44004003.1
m	Num. 30:2;
V	44004005
c	c
i	c44004005.2
m	Ezek. 11:13;
V	44004006
c	d
i	c44004006.3
m	John 19:40
V	44004009
c	e
i	c44004009.4
m	Matt. 4:7; Acts
V	44004010
c	f
i	c44004010.5
m	Ezek. 11:13;
V	44004011
c	g
i	c44004011.6
m	Acts 2:43; 5:5;
V	44004012
c	h
i	c44004012.7
m	Acts 2:43;
V	44004013
c	j
i	c44004013.8
m	John 9:22
V	44004015
c	l
i	c44004015.9
m	Matt. 9:21;
V	44004016
c	m
i	c44004016.10
m	Mark 16:17,
V	44004017
c	n
i	c44004017.11
m	Matt. 3:7;
V	44004018
c	o
i	c44004018.12
m	Luke 21:12;
V	44004018
c	v
i	c44004018.13
m	Acts 2:23,
V	44004019
c	p
i	c44004019.14
m	Matt. 1:20, 24;
V	44004020
c	q
i	c44004020.15
m	[John 6:63, 68;
V	44004021
c	r
i	c44004021.16
m	Acts 4:5,
V	44004024
c	s
i	c44004024.17
m	Luke 22:4;
V	44004026
c	t
i	c44004026.18
m	Matt. 21:26
V	44004028
c	u
i	c44004028.19
m	Acts 4:17,
V	44004029
c	x
i	c44004029.20
m	Acts 4:19
V	44004030
c	y
i	c44004030.21
m	Acts 3:13,
V	44004031
c	a
i	c44004031.22
m	Mark 16:19;
V	44004032
c	e
i	c44004032.23
m	John 15:26,
V	44004033
c	g
i	c44004033.24
m	Acts 2:37; 7:54
V	44004034
c	h
i	c44004034.25
m	Acts 22:3
V	44004039
c	i
i	c44004039.26
m	Luke 21:15;
V	44004040
c	k
i	c44004040.27
m	Acts 4:18
V	44004041
c	m
i	c44004041.28
m	Matt. 5:10-12;
V	44004042
c	n
i	c44004042.29
m	Acts 2:46
