C	Chapter 19
V	44019004
c	a
i	c44019004.1
m	[Acts 20:23;
V	44019005
c	b
i	c44019005.2
m	Luke 22:41;
V	44019006
c	c
i	c44019006.3
m	John 1:11
V	44019009
c	g
i	c44019009.4
m	Joel 2:28; Acts
V	44019010
c	h
i	c44019010.5
m	Acts 11:28
V	44019011
c	i
i	c44019011.6
m	Acts 20:23;
V	44019013
c	j
i	c44019013.7
m	Acts 20:24,
V	44019014
c	k
i	c44019014.8
m	Matt. 6:10;
V	44019017
c	l
i	c44019017.9
m	Acts 15:4
V	44019018
c	m
i	c44019018.10
m	Acts 15:13;
V	44019019
c	n
i	c44019019.11
m	Acts 15:4, 12;
V	44019019
c	o
i	c44019019.12
m	Acts 1:17;
V	44019020
c	p
i	c44019020.13
m	Acts 15:1;
V	44019024
c	q
i	c44019024.14
m	Num. 6:2, 13,
V	44019025
c	r
i	c44019025.15
m	Acts 15:19,
V	44019026
c	s
i	c44019026.16
m	John 11:55;
V	44019027
c	u
i	c44019027.17
m	Acts 20:19;
V	44019028
c	w
i	c44019028.18
m	[Matt. 24:15];
V	44019029
c	x
i	c44019029.19
m	Acts 20:4 8 M
V	44019030
c	y
i	c44019030.20
m	2 Kin. 11:15;
V	44019031
c	z
i	c44019031.21
m	2 Cor. 11:23
V	44019032
c	a
i	c44019032.22
m	Acts 23:27;
V	44019033
c	b
i	c44019033.23
m	Acts 24:7
V	44019036
c	d
i	c44019036.24
m	Luke 23:18;
V	44019038
c	e
i	c44019038.25
m	Acts 5:36
V	44019039
c	f
i	c44019039.26
m	Acts 9:11;
V	44019040
c	g
i	c44019040.27
m	Acts 12:17
