C	Chapter 13
V	44013001
c	a
i	c44013001.1
m	Gal. 2:12 b John
V	44013002
c	c
i	c44013002.2
m	Gal. 2:1
V	44013003
c	d
i	c44013003.3
m	Acts 20:38;
V	44013007
c	f
i	c44013007.4
m	Acts 10:20
V	44013008
c	g
i	c44013008.5
m	1 Chr. 28:9;
V	44013009
c	i
i	c44013009.6
m	Rom. 10:12
V	44013010
c	k
i	c44013010.7
m	Matt. 23:4;
V	44013011
c	l
i	c44013011.8
m	Rom. 3:4;
V	44013012
c	m
i	c44013012.9
m	Acts 14:27;
V	44013013
c	n
i	c44013013.10
m	Acts 12:17
V	44013014
c	o
i	c44013014.11
m	Acts 15:7;
V	44013016
c	p
i	c44013016.12
m	Amos 9:11,
V	44013019
c	q
i	c44013019.13
m	Acts 15:28;
V	44013019
c	r
i	c44013019.14
m	1 Thess. 1:9
V	44013020
c	s
i	c44013020.15
m	Acts 21:25
V	44013020
c	c
i	c44013020.16
m	Lev. 17:14
V	44013021
c	w
i	c44013021.17
m	Acts 13:15,
V	44013024
c	y
i	c44013024.18
m	Acts 15:1; Gal.
V	44013026
c	a
i	c44013026.19
m	Acts 13:50;
V	44013029
c	b
i	c44013029.20
m	Acts 15:20;
V	44013032
c	e
i	c44013032.21
m	Acts 11:27;
V	44013033
c	g
i	c44013033.22
m	Mark 5:34;
V	44013035
c	h
i	c44013035.23
m	Acts 13:1
V	44013037
c	i
i	c44013037.24
m	Acts 12:12, 25;
V	44013038
c	j
i	c44013038.25
m	Acts 13:13
V	44013039
c	k
i	c44013039.26
m	Acts 4:36; 13:4
V	44013041
c	m
i	c44013041.27
m	Acts 16:5
