C	Chapter 18
V	44018001
c	a
i	c44018001.1
m	1 Cor. 16:5;
V	44018002
c	b
i	c44018002.2
m	Acts 17:15; 18:1
V	44018003
c	c
i	c44018003.3
m	Acts 9:23;
V	44018004
c	d
i	c44018004.4
m	Acts 19:29; Col.
V	44018005
c	i
i	c44018005.5
m	2 Cor. 2:12;
V	44018006
c	j
i	c44018006.6
m	Ex. 12:14,
V	44018007
c	l
i	c44018007.7
m	1 Cor. 16:2; Rev.
V	44018008
c	n
i	c44018008.8
m	Acts 1:13 1 NU,
V	44018010
c	o
i	c44018010.9
m	1 Kin. 17:21;
V	44018016
c	q
i	c44018016.10
m	Acts 18:21;
V	44018018
c	t
i	c44018018.11
m	Acts 18:19;
V	44018019
c	u
i	c44018019.12
m	Acts 20:3
V	44018020
c	v
i	c44018020.13
m	Acts 20:27
V	44018021
c	w
i	c44018021.14
m	Acts 18:5;
V	44018022
c	y
i	c44018022.15
m	Acts 19:21
V	44018023
c	z
i	c44018023.16
m	Acts 21:4,
V	44018024
c	a
i	c44018024.17
m	Acts 21:13
V	44018026
c	e
i	c44018026.18
m	Acts 18:6;
V	44018027
c	f
i	c44018027.19
m	Luke 7:30;
V	44018028
c	g
i	c44018028.20
m	Luke 12:32;
V	44018029
c	k
i	c44018029.21
m	Ezek. 22:27; Matt. 7:15 30 l 1 Tim. 1:20; 2 Tim. 1:15
V	44018035
c	r
i	c44018035.22
m	Rom. 15:1;
V	44018037
c	s
i	c44018037.23
m	Acts 21:13
