C	Chapter 17
V	44017001
c	a
i	c44017001.1
m	1 Cor. 1:12; 3:5,
V	44017002
c	c
i	c44017002.2
m	1 Sam. 3:7;
V	44017003
c	d
i	c44017003.3
m	Luke 7:29; Acts
V	44017004
c	e
i	c44017004.4
m	Matt. 3:11;
V	44017005
c	f
i	c44017005.5
m	Matt. 28:19;
V	44017006
c	g
i	c44017006.6
m	Acts 6:6; 8:17
V	44017008
c	i
i	c44017008.7
m	Acts 17:2; 18:4
V	44017009
c	k
i	c44017009.8
m	2 Tim. 1:15;
V	44017010
c	m
i	c44017010.9
m	Acts 19:8;
V	44017011
c	n
i	c44017011.10
m	Mark 16:20;
V	44017012
c	o
i	c44017012.11
m	2 Kin. 4:29;
V	44017013
c	p
i	c44017013.12
m	Matt. 12:27; Luke 11:19
V	44017013
c	q
i	c44017013.13
m	Mark 9:38; Luke 9:49
V	44017013
c	r
i	c44017013.14
m	1 Cor. 1:23; 2:2
V	44017017
c	s
i	c44017017.15
m	Luke 1:65;
V	44017018
c	t
i	c44017018.16
m	Matt. 3:6
V	44017020
c	u
i	c44017020.17
m	Acts 6:7; 12:24
V	44017021
c	v
i	c44017021.18
m	Rom. 15:25;
V	44017022
c	z
i	c44017022.19
m	1 Tim. 1:2
V	44017023
c	b
i	c44017023.20
m	2 Cor. 1:8
V	44017024
c	d
i	c44017024.21
m	Acts 16:16,
V	44017026
c	e
i	c44017026.22
m	Deut. 4:28; Ps.
V	44017029
c	f
i	c44017029.23
m	Acts 20:4;
V	44017033
c	h
i	c44017033.24
m	1 Tim. 1:20;
