C	Chapter 9
V	44009001
c	a
i	c44009001.1
m	Acts 8:40; 23:23
V	44009002
c	b
i	c44009002.2
m	Acts 8:2; 9:22;
V	44009002
c	a
i	c44009002.3
m	Acts 10:45
V	44009003
c	d
i	c44009003.4
m	Acts 10:30;
V	44009003
c	b
i	c44009003.5
m	Matt. 9:11; Acts 10:28
V	44009003
c	c
i	c44009003.6
m	Gal. 2:12
V	44009004
c	d
i	c44009004.7
m	Luke 1:3
V	44009005
c	e
i	c44009005.8
m	Acts 11:13,
V	44009005
c	e
i	c44009005.9
m	Acts 10:9
V	44009006
c	f
i	c44009006.10
m	Acts 9:43 g Acts
V	44009011
c	i
i	c44009011.11
m	Ezek. 1:1;
V	44009012
c	f
i	c44009012.12
m	[John 16:13];
V	44009013
c	h
i	c44009013.13
m	Acts 10:30
V	44009014
c	j
i	c44009014.14
m	Lev. 11:4;
V	44009015
c	k
i	c44009015.15
m	[Matt. 15:11;
V	44009015
c	i
i	c44009015.16
m	Acts 2:1-4;
V	44009016
c	j
i	c44009016.17
m	Matt. 3:11;
V	44009017
c	l
i	c44009017.18
m	[Acts 15:8, 9]
V	44009018
c	n
i	c44009018.19
m	Is. 42:1, 6;
V	44009019
c	l
i	c44009019.20
m	Acts 11:12
V	44009019
c	o
i	c44009019.21
m	Acts 8:1,
V	44009020
c	m
i	c44009020.22
m	Acts 15:7-9
V	44009020
c	p
i	c44009020.23
m	Acts 6:1; 9:29
V	44009021
c	q
i	c44009021.24
m	Luke 1:66;
V	44009022
c	n
i	c44009022.25
m	Acts 22:12
V	44009022
c	s
i	c44009022.26
m	Acts 4:36; 9:27
V	44009023
c	o
i	c44009023.27
m	Acts 10:45;
V	44009023
c	t
i	c44009023.28
m	Acts 13:43;
V	44009024
c	u
i	c44009024.29
m	Acts 6:5 v Acts
V	44009025
c	w
i	c44009025.30
m	Acts 9:11,
V	44009026
c	p
i	c44009026.31
m	Acts 14:14, 15;
V	44009027
c	x
i	c44009027.32
m	Acts 2:17;
V	44009028
c	q
i	c44009028.33
m	John 4:9;
V	44009028
c	y
i	c44009028.34
m	John 16:13;
V	44009029
c	a
i	c44009029.35
m	Rom. 15:26;
V	44009030
c	s
i	c44009030.36
m	Acts 1:10
V	44009030
c	b
i	c44009030.37
m	Acts 12:25
V	44009031
c	u
i	c44009031.38
m	Dan. 10:12
V	44009034
c	w
i	c44009034.39
m	Deut. 10:17;
V	44009035
c	x
i	c44009035.40
m	Acts 15:9;
V	44009036
c	z
i	c44009036.41
m	Is. 57:19; Eph.
V	44009036
c	a
i	c44009036.42
m	Matt. 28:18;
V	44009037
c	b
i	c44009037.43
m	Luke 4:14
V	44009038
c	c
i	c44009038.44
m	Is. 61:1-3;
V	44009039
c	f
i	c44009039.45
m	Acts 1:8 g Acts
V	44009040
c	h
i	c44009040.46
m	Hos. 6:2;
V	44009041
c	i
i	c44009041.47
m	[John 14:17,
V	44009042
c	k
i	c44009042.48
m	Matt. 28:19
V	44009043
c	n
i	c44009043.49
m	[Is. 42:1;
V	44009044
c	q
i	c44009044.50
m	Acts 4:31
V	44009045
c	r
i	c44009045.51
m	Acts 10:23
V	44009045
c	s
i	c44009045.52
m	Is. 42:1, 6; 49:6; Luke 2:32; John 11:52; Acts
