C	Chapter 4
V	20004001
c	a
i	c20004001.1
m	Jer. 39:9,
V	20004002
c	b
i	c20004002.2
m	Jer. 50:7
V	20004003
c	c
i	c20004003.3
m	Deut. 29:24, 25; Jer. 50:7; Dan. 9:11; [Rom. 2:5]
V	20004004
c	d
i	c20004004.4
m	Jer. 39:12
V	20004004
c	e
i	c20004004.5
m	Gen. 20:15
V	20004005
c	f
i	c20004005.6
m	Jer. 39:14 g 2 Kin. 25:22; Jer.
V	20004006
c	h
i	c20004006.7
m	Jer. 39:14
V	20004006
c	i
i	c20004006.8
m	Judg. 20:1;
V	20004007
c	j
i	c20004007.9
m	2 Kin. 25:23,
V	20004007
c	k
i	c20004007.10
m	Jer. 39:10
V	20004008
c	l
i	c20004008.11
m	Jer. 41:1-10
V	20004008
c	m
i	c20004008.12
m	Jer. 41:11; 43:2
V	20004008
c	n
i	c20004008.13
m	Jer. 42:1 o Deut. 3:14; Josh. 12:5;
V	20004009
c	p
i	c20004009.14
m	Jer. 27:11;
V	20004012
c	q
i	c20004012.15
m	Jer. 43:5
V	20004014
c	r
i	c20004014.16
m	Jer. 41:10
V	20004015
c	s
i	c20004015.17
m	Jer. 42:2
