C	Chapter 10
V	20010001
c	a
i	c20010001.1
m	Jer. 25:15
V	20010002
c	b
i	c20010002.2
m	Jer. 25:17-19; Ezek.29:2–32:32 c 2 Kin. 23:33-35 d 2 Kin. 23:29; 24:7; 2 Chr. 35:20 e Jer.
V	20010004
c	f
i	c20010004.3
m	Is. 21:5; Jer. 51:11, 12; Joel 3:9; Nah. 2:1; 3:14
V	20010005
c	g
i	c20010005.4
m	Jer. 49:29
V	20010006
c	h
i	c20010006.5
m	Jer. 46:12, 16; Dan. 11:19
V	20010009
c	j
i	c20010009.6
m	Is. 66:19
V	20010010
c	k
i	c20010010.7
m	Is. 13:6; Joel 1:15 l Deut. 32:42; Is. 31:8; Jer. 12:12
V	20010010
c	m
i	c20010010.8
m	Is. 34:6; Zeph. 1:7; Ezek. 39:17
V	20010011
c	n
i	c20010011.9
m	Jer. 8:22 o Is. 47:1; Jer. 31:4,
V	20010011
c	p
i	c20010011.10
m	Ezek. 30:21
V	20010012
c	q
i	c20010012.11
m	Jer. 2:36; Nah.
V	20010013
c	r
i	c20010013.12
m	Is. 19:1; Jer. 43:10, 11; Ezek.
V	20010014
c	s
i	c20010014.13
m	Jer. 44:1
V	20010014
c	t
i	c20010014.14
m	Ezek. 30:18
V	20010016
c	u
i	c20010016.15
m	Lev. 26:36, 37; Jer. 46:6 v Jer. 51:9
V	20010018
c	w
i	c20010018.16
m	Is. 47:4; Jer. 48:15; Mal. 1:14
V	20010019
c	x
i	c20010019.17
m	Jer. 48:18 y Is.
V	20010020
c	z
i	c20010020.18
m	Hos. 10:11
V	20010020
c	a
i	c20010020.19
m	Jer. 1:14
V	20010021
c	b
i	c20010021.20
m	[Ps. 37:13];
V	20010022
c	c
i	c20010022.21
m	[Is. 29:4]
V	20010023
c	d
i	c20010023.22
m	Is. 10:34
V	20010023
c	e
i	c20010023.23
m	Judg. 6:5; 7:12; Joel 2:25
V	20010025
c	g
i	c20010025.24
m	Ezek. 30:14- 16; Nah. 3:8 h Ex. 12:12; Jer. 43:12, 13; Ezek. 30:13; Zeph. 2:11 i Is.
V	20010026
c	j
i	c20010026.25
m	Jer. 44:30; Ezek. 32:11 k Ezek.
V	20010027
c	l
i	c20010027.26
m	Is. 41:13, 14; 43:5; 44:2; Jer. 30:10, 11 m Is. 11:11; Jer. 23:3, 4; Mic. 7:12
V	20010028
c	n
i	c20010028.27
m	Jer. 10:24; Amos 9:8, 9 o Jer.
