C	Chapter 6
V	20006001
c	a
i	c20006001.1
m	Jer. 40:8, 13;
V	20006002
c	b
i	c20006002.2
m	Jer. 15:11 c Ex. 8:28;
V	20006003
c	e
i	c20006003.3
m	Ezra 8:21
V	20006004
c	f
i	c20006004.4
m	1 Kin. 22:14; Jer. 23:28 g
V	20006005
c	h
i	c20006005.5
m	Gen. 31:50; Judg. 11:10; Jer. 43:2; Mic. 1:2; Mal.
V	20006006
c	i
i	c20006006.6
m	Ex. 24:7; Deut. 5:27; Josh. 24:24
V	20006006
c	j
i	c20006006.7
m	Deut. 5:29, 33;
V	20006010
c	k
i	c20006010.8
m	Jer. 24:6; 31:28; 33:7; Ezek. 36:36 l Deut. 32:36; [Jer. 18:8]
V	20006011
c	m
i	c20006011.9
m	Num. 14:9; 2 Chr. 32:7, 8; Is. 8:9, 10; 43:2, 5; Jer. 1:19; 15:20; Rom.
V	20006012
c	n
i	c20006012.10
m	Neh. 1:11; Ps. 106:46; Prov. 16:7
V	20006013
c	o
i	c20006013.11
m	Jer. 44:16
V	20006014
c	p
i	c20006014.12
m	Is. 31:1; Jer.
V	20006015
c	q
i	c20006015.13
m	Deut. 17:16; Jer. 44:12-14 r Luke
V	20006016
c	s
i	c20006016.14
m	Jer. 44:13, 27; Ezek. 11:8; Amos
V	20006017
c	t
i	c20006017.15
m	Jer. 44:14,
V	20006018
c	u
i	c20006018.16
m	2 Chr. 36:16- 19; Jer. 7:20
V	20006018
c	v
i	c20006018.17
m	Deut. 29:21; Is. 65:15; Jer. 18:16;
V	20006019
c	w
i	c20006019.18
m	Deut. 17:16; Is. 30:1-7 4 warned
V	20006021
c	x
i	c20006021.19
m	Is. 30:1-7
V	20006022
c	y
i	c20006022.20
m	Jer. 42:17; Ezek. 6:11
