C	Chapter 12
V	20012001
c	a
i	c20012001.1
m	Is. 15:1–16:14; 25:10; Ezek. 25:8-11; Amos 2:1-3; Zeph. 2:8-11
V	20012001
c	b
i	c20012001.2
m	Is. 15:2 c Num. 32:37; Jer. 48:23; Ezek. 25:9
V	20012002
c	d
i	c20012002.3
m	Is. 16:14 e Is. 15:4; Jer. 49:3 f Is.
V	20012003
c	g
i	c20012003.4
m	Is. 15:5; Jer.
V	20012005
c	h
i	c20012005.5
m	Is. 15:5
V	20012006
c	i
i	c20012006.6
m	Jer. 17:6
V	20012007
c	j
i	c20012007.7
m	Ps. 52:7; Is. 59:4; Jer. 9:23; [1 Tim. 6:17] k Num. 21:29; Judg. 11:24; Jer. 48:13 l Jer. 49:3
V	20012008
c	m
i	c20012008.8
m	Jer. 6:26
V	20012009
c	n
i	c20012009.9
m	Ps. 55:6
V	20012010
c	o
i	c20012010.10
m	Judg. 5:23;
V	20012011
c	p
i	c20012011.11
m	Zeph. 1:12
V	20012013
c	q
i	c20012013.12
m	1 Kin. 11:7
V	20012013
c	r
i	c20012013.13
m	Hos. 10:6 s 1 Kin. Hos. 8:5,
V	20012014
c	t
i	c20012014.14
m	Is. 16:6
V	20012015
c	u
i	c20012015.15
m	[Is. 40:30, 31]; Jer. 50:27 v Jer. 46:18; 51:57; Mal.
V	20012017
c	w
i	c20012017.16
m	Is. 9:4; 14:4,
V	20012018
c	x
i	c20012018.17
m	Is. 47:1 y Num. 21:30; Josh. 13:9, 17; Is. 15:2; Jer. with Israel (Amos 3:14). (see 2 Kin. 3:4–27). The haughty Moab was shamed by the de-
V	20012019
c	z
i	c20012019.18
m	Deut. 2:36; Josh. 12:2; Is. 17:2 a
V	20012020
c	b
i	c20012020.19
m	Is. 16:7 c Num.
V	20012024
c	d
i	c20012024.20
m	Jer. 48:41; Amos 2:2
V	20012025
c	e
i	c20012025.21
m	Ps. 75:10; Zech. 1:19-21
V	20012025
c	f
i	c20012025.22
m	Ezek. 30:21
V	20012026
c	g
i	c20012026.23
m	Jer. 25:15
V	20012027
c	h
i	c20012027.24
m	Zeph. 2:8 i Jer. 2:26 j Lam. 2:15; [Mic. 7:8-10]
V	20012028
c	k
i	c20012028.25
m	Ps. 55:6,
V	20012028
c	l
i	c20012028.26
m	Song 2:14
V	20012029
c	m
i	c20012029.27
m	Is. 16:6; Zeph. 2:8, 10 n Jer. 49:16
V	20012029
c	l
i	c20012029.28
m	Num. 21:21, 26; Ps. 135:11
V	20012029
c	m
i	c20012029.29
m	Num. 24:17
V	20012030
c	o
i	c20012030.30
m	Is. 16:6; Jer.
V	20012031
c	p
i	c20012031.31
m	Is. 15:5; 16:7,
V	20012032
c	q
i	c20012032.32
m	Is. 16:8,
V	20012032
c	r
i	c20012032.33
m	Num. 21:32; Is.
V	20012033
c	s
i	c20012033.34
m	Is. 16:10; Jer. 25:10; Joel 1:12
V	20012034
c	t
i	c20012034.35
m	Is. 15:4-6
V	20012034
c	u
i	c20012034.36
m	Num. 32:3,
V	20012034
c	v
i	c20012034.37
m	Is. 15:5,
V	20012035
c	w
i	c20012035.38
m	Is. 15:2;
V	20012036
c	x
i	c20012036.39
m	Is. 15:5; 16:11
V	20012036
c	y
i	c20012036.40
m	Is. 15:7
V	20012037
c	z
i	c20012037.41
m	Is. 15:2, 3; Jer.
V	20012037
c	a
i	c20012037.42
m	Gen. 37:34; Is.
V	20012040
c	d
i	c20012040.43
m	Deut. 28:49; Jer. 49:22; Hos. 8:1; Hab. 1:8 e Is. 8:8
V	20012041
c	f
i	c20012041.44
m	Is. 13:8; 21:3; Jer. 30:6; Mic.
V	20012042
c	g
i	c20012042.45
m	Ps. 83:4; Jer.
V	20012043
c	h
i	c20012043.46
m	Is. 24:17, 18; Lam. 3:47
V	20012044
c	i
i	c20012044.47
m	1 Kin. 19:17; Is. 24:18; Amos 5:19 j Jer. 11:23
V	20012045
c	k
i	c20012045.48
m	Num. 21:28,
V	20012046
c	n
i	c20012046.49
m	Num. 21:29
V	20012047
c	o
i	c20012047.50
m	Jer. 49:6,
