C	Chapter 33
V	14033001
c	a
i	c14033001.1
m	2 Kin. 23:30-34
V	14033002
c	j
i	c14033002.2
m	Jer. 37:1
V	14033005
c	b
i	c14033005.3
m	2 Kin. 23:36, 37; 1 Chr. 3:15 twenty-first day of Nisan (see 30:21–23; Lev. 23:4–8; Num. 28:16–25; Deut. 16:1–8). of Samuel the prophet (see
V	14033005
c	c
i	c14033005.4
m	[Jer. 22:13-19]
V	14033006
c	d
i	c14033006.5
m	2 Kin. 24:1; Hab. 1:6 e [Deut. 29:22-29]; 2 Chr. 33:11; Jer. 36:30
V	14033007
c	f
i	c14033007.6
m	2 Kin. 24:13; Dan. 1:1,
V	14033009
c	g
i	c14033009.7
m	2 Kin. 24:8-17 2 Kin. 24:8
V	14033010
c	h
i	c14033010.8
m	2 Kin. 24:10-
V	14033011
c	k
i	c14033011.9
m	2 Kin. 24:18- 20; Jer. 52:1
V	14033012
c	l
i	c14033012.10
m	Jer. 21:3-7;
V	14033013
c	m
i	c14033013.11
m	Jer. 52:3; Ezek. 17:15 n 2 Kin. 17:14; [2 Chr. 30:8]
V	14033015
c	o
i	c14033015.12
m	Jer. 7:13;
V	14033016
c	p
i	c14033016.13
m	2 Chr. 30:10; Jer. 5:12, 13 q [Prov. 1:24-32]
V	14033016
c	r
i	c14033016.14
m	Jer. 38:6; Matt. 23:34 s 2 Chr. 34:25; Ps. 79:5
V	14033017
c	i
i	c14033017.15
m	Dan. 1:1,
V	14033017
c	t
i	c14033017.16
m	Num. 33:56; Deut. 4:26; 28:49; 2 Kin. 25:1; Ezra 9:7; Is. 3:8 u Ps.
V	14033018
c	v
i	c14033018.17
m	2 Kin. 25:13- 15; 2 Chr. 36:7,
V	14033019
c	w
i	c14033019.18
m	2 Kin. 25:9; Ps. 79:1, 7; Is. 1:7, 8; Jer. 52:13
V	14033020
c	x
i	c14033020.19
m	2 Kin. 25:11; Jer. 5:19; Mic. 4:10
V	14033020
c	y
i	c14033020.20
m	Jer. 17:4; 27:7
V	14033021
c	z
i	c14033021.21
m	Jer. 25:9-12; 27:6-8; 29:10 a Lev. 26:34-43; Dan. 9:2
V	14033022
c	c
i	c14033022.22
m	Ezra 1:1-3
V	14033022
c	d
i	c14033022.23
m	Jer. 29:10 e Is.
