C	Chapter 15
V	46015002
c	a
i	c46015002.1
m	Mark 12:44
V	46015004
c	b
i	c46015004.2
m	Acts 11:29;
V	46015005
c	c
i	c46015005.3
m	[Rom. 12:1, 2]
V	46015006
c	e
i	c46015006.4
m	2 Cor. 8:17;
V	46015007
c	f
i	c46015007.5
m	[1 Cor. 1:5;
V	46015008
c	h
i	c46015008.6
m	1 Cor. 7:6
V	46015009
c	i
i	c46015009.7
m	Matt. 8:20;
V	46015010
c	k
i	c46015010.8
m	1 Cor. 7:25,
V	46015012
c	n
i	c46015012.9
m	Mark 12:43,
V	46015014
c	u
i	c46015014.10
m	[John 13:16];
V	46015015
c	o
i	c46015015.11
m	Ex. 16:18
V	46015018
c	p
i	c46015018.12
m	1 Cor. 16:3;
V	46015019
c	q
i	c46015019.13
m	Acts 14:23;
V	46015021
c	s
i	c46015021.14
m	Rom. 12:17;
V	46015023
c	t
i	c46015023.15
m	2 Cor. 7:13,
V	46015024
c	v
i	c46015024.16
m	2 Cor. 7:4, 14;
V	46015040
c	l
i	c46015040.17
m	[Prov. 19:17;
