C	Chapter 8
V	46008001
c	a
i	c46008001.1
m	Rom. 2:16;
V	46008002
c	c
i	c46008002.2
m	Rom. 1:16;
V	46008003
c	e
i	c46008003.3
m	1 Cor. 11:2,
V	46008004
c	h
i	c46008004.4
m	Gen. 1:9-13; 2 Kin. 20:8; Ps. 16:9-11; 68:18; 110:1; Is. 53:10;
V	46008007
c	k
i	c46008007.5
m	Luke 24:50;
V	46008008
c	l
i	c46008008.6
m	[Acts 9:3-8;
V	46008009
c	m
i	c46008009.7
m	2 Cor. 12:11;
V	46008010
c	o
i	c46008010.8
m	Eph. 3:7,
V	46008013
c	q
i	c46008013.9
m	[1 Thess.
V	46008015
c	r
i	c46008015.10
m	Acts 2:24
V	46008017
c	s
i	c46008017.11
m	[Rom. 4:25]
V	46008018
c	t
i	c46008018.12
m	Job 14:12; Ps.
V	46008019
c	u
i	c46008019.13
m	1 Cor. 4:9;
V	46008020
c	v
i	c46008020.14
m	Acts 2:24;
V	46008021
c	x
i	c46008021.15
m	Gen. 3:19;
V	46008022
c	z
i	c46008022.16
m	[John 5:28,
V	46008023
c	a
i	c46008023.17
m	[1 Thess.
V	46008025
c	c
i	c46008025.18
m	Ps. 110:1;
V	46008026
c	d
i	c46008026.19
m	[2 Tim. 1:10;
V	46008027
c	e
i	c46008027.20
m	Ps. 8:6 $
V	46008028
c	f
i	c46008028.21
m	[Phil. 3:21] $
V	46008030
c	h
i	c46008030.22
m	2 Cor. 11:26
V	46008031
c	i
i	c46008031.23
m	1 Thess. 2:19
V	46008032
c	k
i	c46008032.24
m	2 Cor. 1:8
V	46008033
c	m
i	c46008033.25
m	[1 Cor. 5:6]
V	46008035
c	q
i	c46008035.26
m	Ezek. 37:3
V	46008036
c	r
i	c46008036.27
m	John 12:24
V	46008042
c	s
i	c46008042.28
m	[Dan. 12:3;
V	46008043
c	t
i	c46008043.29
m	[Phil. 3:21;
V	46008045
c	u
i	c46008045.30
m	Gen. 2:7
V	46008045
c	v
i	c46008045.31
m	[Rom. 5:14]
V	46008047
c	x
i	c46008047.32
m	John 3:31
V	46008048
c	a
i	c46008048.33
m	Phil. 3:20
V	46008049
c	b
i	c46008049.34
m	Gen. 5:3
V	46008050
c	d
i	c46008050.35
m	Matt. 16:17;
V	46008051
c	e
i	c46008051.36
m	[1 Thess.
V	46008052
c	g
i	c46008052.37
m	Zech. 9:14;
V	46008053
c	h
i	c46008053.38
m	2 Cor. 5:4
V	46008054
c	i
i	c46008054.39
m	Is. 25:8; [Rev.
V	46008055
c	j
i	c46008055.40
m	Hos. 13:14
V	46008056
c	k
i	c46008056.41
m	[Rom. 3:20;
V	46008057
c	l
i	c46008057.42
m	[Rom. 7:25];
V	46008058
c	n
i	c46008058.43
m	2 Pet. 3:14
