C	Chapter 5
V	46005001
c	a
i	c46005001.1
m	1 Cor. 12:4;
V	46005002
c	b
i	c46005002.2
m	1 Cor. 6:11;
V	46005003
c	d
i	c46005003.3
m	Matt. 16:17
V	46005004
c	e
i	c46005004.4
m	Rom. 12:3-8;
V	46005005
c	g
i	c46005005.5
m	Rom. 12:6
V	46005006
c	h
i	c46005006.6
m	1 Cor. 15:28;
V	46005008
c	i
i	c46005008.7
m	1 Cor. 2:6, 7;
V	46005009
c	k
i	c46005009.8
m	Matt. 17:19;
V	46005010
c	m
i	c46005010.9
m	Mark 16:17
V	46005010
c	n
i	c46005010.10
m	Rom. 12:6 o 1 John 4:1 p Acts 2:4-11
V	46005011
c	q
i	c46005011.11
m	Rom. 12:6; 2 Cor. 10:13 r [John 3:8]
V	46005011
c	s
i	c46005011.12
m	Rom. 12:4, 5;
V	46005018
c	x
i	c46005018.13
m	1 Cor. 12:28
V	46005027
c	z
i	c46005027.14
m	Rom. 12:5;
V	46005028
c	b
i	c46005028.15
m	Eph. 4:11
V	46005030
c	g
i	c46005030.16
m	Num. 11:17
V	46005031
c	i
i	c46005031.17
m	1 Cor. 14:1,
