C	Chapter 25
V	02025006
c	b
i	c02025006.1
m	Ex. 27:20 c Ex.
V	02025007
c	d
i	c02025007.2
m	Ex. 28:4, 6-14
V	02025008
c	e
i	c02025008.3
m	Ex. 36:1, 3, 4; Lev. 4:6; 10:4; 21:12; Heb. 9:1,
V	02025008
c	f
i	c02025008.4
m	Ex. 29:45; 1 Kin. 6:13; [2 Cor. 6:16; Heb. 3:6; Rev.
V	02025010
c	g
i	c02025010.5
m	Ex. 37:1-9; Deut. 10:3; Heb.
V	02025011
c	h
i	c02025011.6
m	Ex. 37:2; Heb. 9:4
V	02025015
c	i
i	c02025015.7
m	Num. 4:6; 1 Kin. 8:8
V	02025016
c	j
i	c02025016.8
m	Ex. 16:34; 31:18; Deut. 10:2; 31:26; 1 Kin. 8:9; Heb. 9:4
V	02025017
c	k
i	c02025017.9
m	Ex. 37:6; Heb. 9:5
V	02025020
c	l
i	c02025020.10
m	1 Kin. 8:7; 1 Chr. 28:18; Heb. 9:5
V	02025021
c	m
i	c02025021.11
m	Ex. 26:34; 40:20 n Ex. 25:16
V	02025022
c	o
i	c02025022.12
m	Ex. 29:42, 43; 30:6, 36; Lev. 16:2; Num. 17:4 p Num. 7:89;
V	02025029
c	r
i	c02025029.13
m	Ex. 37:16; Num. 4:7
V	02025030
c	s
i	c02025030.14
m	Ex. 39:36; 40:23; Lev. 24:5-9
V	02025031
c	t
i	c02025031.15
m	Ex. 37:17-24; 1 Kin. 7:49; Zech. 4:2; Heb. 9:2; Rev.
V	02025033
c	u
i	c02025033.16
m	Ex. 37:19
V	02025034
c	v
i	c02025034.17
m	Ex. 37:20-22
V	02025037
c	w
i	c02025037.18
m	Ex. 27:21; 30:8; Lev. 24:3, 4; 2 Chr. 13:11
V	02025037
c	x
i	c02025037.19
m	Num. 8:2
V	02025040
c	y
i	c02025040.20
m	Ex. 25:9; 26:30; Num. 8:4; 1 Chr. 28:11, 19; Acts 7:44; [Heb.
