C	Chapter 14
V	02014002
c	a
i	c02014002.1
m	Ex. 13:18
V	02014002
c	b
i	c02014002.2
m	Num. 33:7 c Jer.
V	02014003
c	d
i	c02014003.3
m	Ps. 71:11
V	02014004
c	e
i	c02014004.4
m	Ex. 4:21; 7:3; 14:17 f Ex. 9:16; 14:17, 18, 23; Rom. 9:17, 22, 23 g Ex.
V	02014005
c	h
i	c02014005.5
m	Ps. 105:25
V	02014007
c	i
i	c02014007.6
m	Ex. 15:4
V	02014008
c	j
i	c02014008.7
m	Ex. 14:4 k Ex. 6:1; 13:9; Num. 33:3; Acts 13:17
V	02014009
c	l
i	c02014009.8
m	Ex. 15:9; Josh.
V	02014010
c	m
i	c02014010.9
m	Josh. 24:7; Neh. 9:9; Ps. 34:17;
V	02014011
c	n
i	c02014011.10
m	Ex. 5:21; Num. 14:2, 3; 20:3; Ps. 106:7,
V	02014011
c	l
i	c02014011.11
m	Ps. 58:10;
V	02014012
c	o
i	c02014012.12
m	Ex. 5:21; 6:9
V	02014013
c	p
i	c02014013.13
m	Gen. 15:1; 46:3; Ex. 20:20; 2 Chr. 20:15, 17; Is. 41:10, 13,
V	02014013
c	q
i	c02014013.14
m	Ps. 46:10,
V	02014013
c	r
i	c02014013.15
m	Ex. 14:30; 15:2
V	02014013
c	s
i	c02014013.16
m	Deut. 28:68 24; 40:38; Num. 9:21). God stayed with His people throughout
V	02014014
c	t
i	c02014014.17
m	Ex. 14:25; 15:3; Deut. 1:30; 3:22; Josh. 10:14, 42; 23:2; 2 Chr. 20:29; Neh. 4:20; Is. 31:4
V	02014016
c	v
i	c02014016.18
m	Ex. 4:17, 20; 17:5, 6, 9; Num. 20:8, 9, 11; Is.
V	02014017
c	w
i	c02014017.19
m	Ex. 14:8 x Ex.
V	02014019
c	y
i	c02014019.20
m	Ex. 13:21, 22; [Is. 63:9]
V	02014021
c	z
i	c02014021.21
m	Ps. 66:6; 106:9; 136:13, 14 a Ex. 15:8; Josh. 3:16; 4:23; Neh. 9:11; Ps. 5; Is. 63:12, 13 was completely under Gods control (see Ps. 93).
V	02014022
c	b
i	c02014022.22
m	Ex. 15:19; Josh. 3:17; 4:22; Neh. 9:11; Ps. 66:6; 78:13; Is. 63:13; 1 Cor. 10:1; Heb. 11:29
V	02014022
c	c
i	c02014022.23
m	Ex. 14:29; 15:8; Hab. 3:10
V	02014024
c	d
i	c02014024.24
m	Judg. 7:19 e Ex.
V	02014027
c	g
i	c02014027.25
m	Josh. 4:18
V	02014027
c	h
i	c02014027.26
m	Ex. 15:1, 7; Deut. 11:4; Neh. 9:11; Ps. 78:53; Heb. 11:29
V	02014028
c	i
i	c02014028.27
m	Ps. 78:53;
V	02014029
c	j
i	c02014029.28
m	Ex. 14:22; Ps. 66:6; 78:52, 53; Is.
V	02014030
c	k
i	c02014030.29
m	Ex. 14:13; Ps. 106:8, 10; Is. 63:8,
V	02014031
c	m
i	c02014031.30
m	Ex. 4:31; 19:9; Ps. 106:12; John
