C	Chapter 1
V	02001001
c	a
i	c02001001.1
m	Gen. 46:8-27; Ex. 6:14-16
V	02001005
c	b
i	c02001005.2
m	Gen. 46:26, 27; [Deut. 10:22] Acts 7:14
V	02001006
c	c
i	c02001006.3
m	Gen. 50:26; Acts 7:15
V	02001007
c	d
i	c02001007.4
m	Gen. 12:2; Num. 22:3; Deut. Ps. 105:24; Acts
V	02001008
c	e
i	c02001008.5
m	Acts 7:18, 19
V	02001014
c	n
i	c02001014.6
m	Ex. 2:23; 6:9; Num. 20:15; [Acts 7:19, 34] o Ps. 81:6
V	02001015
c	p
i	c02001015.7
m	Ex. 2:6
V	02001016
c	q
i	c02001016.8
m	Matt. 2:16; Acts 7:19
V	02001017
c	r
i	c02001017.9
m	Ex. 1:21; Prov. 16:6 s Dan. 3:16, 18; Acts 4:18-20;
V	02001019
c	t
i	c02001019.10
m	Josh. 2:4;
V	02001020
c	u
i	c02001020.11
m	Gen. 15:1; Ruth 2:12; [Prov. 11:18]; Eccl. 8:12; [Is. 3:10]; Heb.
V	02001021
c	v
i	c02001021.12
m	1 Sam. 2:35;
