C	Chapter 10
V	02010001
c	a
i	c02010001.1
m	Ex. 4:21; 7:14; 14:4; Josh. 11:20; John 12:40; Rom. 9:18 b Ex. 7:4; 9:16
V	02010002
c	c
i	c02010002.2
m	Ex. 12:26; 13:8, 14; Deut. 4:9; 6:7; 11:19; Ps. 44:1; 78:5; Joel 1:3 d Ex.
V	02010003
c	e
i	c02010003.3
m	[1 Kin. 21:29; 2 Chr. 34:27]; Job 42:6; [James 4:10; 1 Pet. 5:6] f Ex.
V	02010004
c	g
i	c02010004.4
m	Prov. 30:27; Rev. 9:3
V	02010005
c	h
i	c02010005.5
m	Ex. 9:32; Joel
V	02010006
c	i
i	c02010006.6
m	Ex. 8:3,
V	02010007
c	j
i	c02010007.7
m	Ex. 7:5; 8:19; 9:20; 12:33 k Ex. 23:33; Josh. 23:13;
V	02010009
c	l
i	c02010009.8
m	Ex. 5:1; 7:16
V	02010011
c	m
i	c02010011.9
m	Ex. 10:28
V	02010014
c	p
i	c02010014.10
m	Deut. 28:38; Ps. 78:46; 105:34
V	02010014
c	q
i	c02010014.11
m	Joel 1:4, 7; 2:1-11; Rev. 9:3
V	02010015
c	r
i	c02010015.12
m	Ex. 10:5 s Ps.
V	02010016
c	t
i	c02010016.13
m	Ex. 8:8 u Ex.
V	02010017
c	v
i	c02010017.14
m	Ex. 8:8, 28; 9:28; 1 Kin.
V	02010018
c	w
i	c02010018.15
m	Ex. 8:30
V	02010019
c	x
i	c02010019.16
m	Joel 2:20
V	02010020
c	y
i	c02010020.17
m	Ex. 4:21; 10:1;
V	02010022
c	a
i	c02010022.18
m	Ps. 105:28; Rev. 16:10
V	02010022
c	b
i	c02010022.19
m	Ex. 3:18
V	02010023
c	c
i	c02010023.20
m	Ex. 8:22,
V	02010024
c	d
i	c02010024.21
m	Ex. 8:8, 25; 10:8 e Ex. 10:10
V	02010026
c	f
i	c02010026.22
m	Ex. 10:9
V	02010027
c	g
i	c02010027.23
m	Ex. 4:21; 10:1,
V	02010028
c	h
i	c02010028.24
m	Ex. 10:11
V	02010029
c	i
i	c02010029.25
m	Ex. 11:8; Heb.
