C	Chapter 16
V	02016001
c	a
i	c02016001.1
m	Num. 33:10, 11; Ezek. 30:15
V	02016001
c	b
i	c02016001.2
m	Ex. 12:6, 51; 19:1 2 c Ex. 14:11; 15:24; Ps. 106:25; 1 Cor. 10:10
V	02016003
c	d
i	c02016003.3
m	Ex. 17:3; Num. 14:2, 3; 20:3; Lam. 4:9
V	02016004
c	f
i	c02016004.4
m	Neh. 9:15; Ps. [John 6:31-35]; 1 Cor. 10:3 g Ex. 15:25; Deut. 8:2,
V	02016005
c	i
i	c02016005.5
m	Ex. 16:22, 29; Lev. 25:21
V	02016006
c	j
i	c02016006.6
m	Ex. 6:7
V	02016007
c	k
i	c02016007.7
m	Ex. 16:10, 12; Is. 35:2; 40:5; John 11:4,
V	02016007
c	l
i	c02016007.8
m	Num. 14:27; 17:5
V	02016007
c	m
i	c02016007.9
m	Num. 16:11
V	02016008
c	n
i	c02016008.10
m	1 Sam. 8:7; Luke 10:16; [Rom. 13:2]; 1 Thess. 4:8
V	02016009
c	o
i	c02016009.11
m	Num. 16:16
V	02016010
c	p
i	c02016010.12
m	Ex. 13:21; 16:7; Num. 16:19; 1 Kin. 8:10
V	02016012
c	q
i	c02016012.13
m	Ex. 16:8; Num. 14:27 r Ex. 16:6
V	02016012
c	s
i	c02016012.14
m	Ex. 16:7; 1 Kin. 20:28; Joel 3:17
V	02016013
c	t
i	c02016013.15
m	Num. 11:31; Ps. 78:27-29; 105:40 u Num.
V	02016014
c	v
i	c02016014.16
m	Ex. 16:31; Num. 11:7, 8; Deut. 8:3; Neh. 9:15; Ps. 78:24; 105:40 w Ps.
V	02016015
c	x
i	c02016015.17
m	Ex. 16:4; Neh. 9:15; Ps. 78:24; [John 6:31, 49, 58]; 1 Cor. 10:3
V	02016016
c	h
i	c02016016.18
m	Judg. 2:22
V	02016016
c	y
i	c02016016.19
m	Ex. 12:4 z Ex.
V	02016018
c	a
i	c02016018.20
m	2 Cor. 8:15
V	02016023
c	c
i	c02016023.21
m	Gen. 2:3; Ex. 31:15; 35:2; Lev. 23:3; Neh. 9:13,
V	02016024
c	d
i	c02016024.22
m	Ex. 16:20
V	02016026
c	e
i	c02016026.23
m	Ex. 20:9,
V	02016028
c	f
i	c02016028.24
m	2 Kin. 17:14; Ps. 78:10; 106:13
V	02016031
c	g
i	c02016031.25
m	Num. 11:7-9; What? Ex. 16:15
V	02016033
c	h
i	c02016033.26
m	Heb. 9:4; Rev.
V	02016034
c	i
i	c02016034.27
m	Ex. 25:16, 21; 27:21; 40:20; Num.
V	02016035
c	j
i	c02016035.28
m	Deut. 8:3,
V	02016035
c	k
i	c02016035.29
m	Num. 33:38; John 6:31, 49 l Josh. 5:12; Neh. 9:20,
