C	Chapter 15
V	02015001
c	a
i	c02015001.1
m	Ps. 106:12; Rev. 15:3 b Is. 12:1-6
V	02015002
c	c
i	c02015002.2
m	Ps. 18:1, 2; Is. 12:2; Hab. 3:18,
V	02015004
c	i
i	c02015004.3
m	Ex. 14:28 j Ex.
V	02015005
c	k
i	c02015005.4
m	Ex. 15:10; Neh.
V	02015006
c	l
i	c02015006.5
m	Ex. 3:20; Ps.
V	02015007
c	m
i	c02015007.6
m	Deut. 33:26
V	02015007
c	n
i	c02015007.7
m	Ps. 78:49,
V	02015007
c	o
i	c02015007.8
m	Ps. 59:13 p Deut. 4:24; Is. 5:24; Heb.
V	02015008
c	q
i	c02015008.9
m	Ex. 14:21, 22,
V	02015009
c	s
i	c02015009.10
m	Judg. 5:30 t Is.
V	02015011
c	u
i	c02015011.11
m	Ex. 8:10; 9:14; Deut. 3:24;
V	02015011
c	v
i	c02015011.12
m	Ps. 68:35; Is. 6:3; Rev. 4:8 w 1 Chr. 16:25 x Ex. 3:20; Ps. 77:11,
V	02015013
c	y
i	c02015013.13
m	Neh. 9:12; [Ps. 77:20] z Ex. 15:17; Deut. 12:5; Ps. 78:54
V	02015014
c	a
i	c02015014.14
m	Josh. 2:9 b Ps.
V	02015015
c	c
i	c02015015.15
m	Gen. 36:15,
V	02015015
c	d
i	c02015015.16
m	Deut. 2:4 e Num. 22:3, 4 f Josh. 5:1
V	02015015
c	g
i	c02015015.17
m	Josh. 2:9-11,
V	02015016
c	h
i	c02015016.18
m	Ex. 23:27; Deut. 2:25; Josh. 2:9 i
V	02015016
c	j
i	c02015016.19
m	Ex. 15:13; Ps. 74:2; Is. 43:1; Jer. 31:11; [Titus 2:14]; 2 Pet. 2:1
V	02015017
c	k
i	c02015017.20
m	Ps. 44:2; 80:8,
V	02015017
c	m
i	c02015017.21
m	Ps. 68:16;
V	02015018
c	n
i	c02015018.22
m	2 Sam. 7:16; Ps. 10:16; 29:10; Is. 57:15
V	02015019
c	d
i	c02015019.23
m	Gen. 28:21,
V	02015019
c	o
i	c02015019.24
m	Ex. 14:23
V	02015019
c	p
i	c02015019.25
m	Ex. 14:28
V	02015020
c	q
i	c02015020.26
m	Judg. 4:4 r Ex. 2:4; Num. 26:59; 1 Chr. 6:3; Mic. 6:4 s
V	02015021
c	u
i	c02015021.27
m	1 Sam. 18:7
V	02015021
c	v
i	c02015021.28
m	Ex. 15:1
V	02015022
c	e
i	c02015022.29
m	Ex. 3:6, 15, 16 f
V	02015022
c	w
i	c02015022.30
m	Gen. 16:7; 20:1; 25:18; Num. 33:8 x Ex. 17:1; Num. 20:2
V	02015023
c	y
i	c02015023.31
m	Num. 33:8;
V	02015024
c	z
i	c02015024.32
m	Ex. 14:11; 16:2; Ps. 106:13
V	02015025
c	a
i	c02015025.33
m	2 Kin. 2:21
V	02015025
c	b
i	c02015025.34
m	Josh. 24:25 c Ex. 16:4; Deut. 8:2, 16; Judg. 2:22; 3:1, 4; Ps. 66:10
V	02015026
c	d
i	c02015026.35
m	Ex. 19:5, 6; Deut. 7:12,
V	02015026
c	e
i	c02015026.36
m	Deut. 28:27, 58,
V	02015027
c	g
i	c02015027.37
m	Num. 33:9
V	02015029
c	r
i	c02015029.38
m	Ps. 78:13
V	02015060
c	f
i	c02015060.39
m	Ex. 23:25; Deut. 32:39; Ps.
