C	Chapter 37
V	19037001
c	a
i	c19037001.1
m	Deut. 33:3; Job 12:10; Eccl. 8:14
V	19037005
c	c
i	c19037005.2
m	Job 14:21; Is. 63:16 d Job 7:8-10; Eccl. 1:11; 2:16; 8:10; Is. 26:14
V	19037007
c	e
i	c19037007.3
m	Eccl. 8:15
V	19037010
c	g
i	c19037010.4
m	[Col. 3:17]
V	19037010
c	h
i	c19037010.5
m	Rom. 12:11; Col.
V	19037011
c	i
i	c19037011.6
m	Jer. 9:23; Amos 2:14, 15 j
V	19037012
c	k
i	c19037012.7
m	Eccl. 8:7
V	19037012
c	l
i	c19037012.8
m	Prov. 29:6; Luke 1 Thess. 5:3
V	19037014
c	m
i	c19037014.9
m	2 Sam. 20:16-
V	19037016
c	n
i	c19037016.10
m	Eccl. 7:12,
V	19037016
c	o
i	c19037016.11
m	Mark 6:2,
V	19037018
c	p
i	c19037018.12
m	Josh. 7:1-26; 2 Kin. 21:2-17
