C	Chapter 49
V	19049001
c	a
i	c19049001.1
m	Num. 12:6 b 2 Chr. 26–32
V	19049002
c	c
i	c19049002.2
m	Jer. 2:12
V	19049003
c	d
i	c19049003.3
m	Jer. 8:7 e Jer.
V	19049004
c	f
i	c19049004.4
m	Is. 57:3, 4; Matt.
V	19049005
c	g
i	c19049005.5
m	Jer. 5:3
V	19049007
c	h
i	c19049007.6
m	Deut. 28:51, 52; 2 Chr. 36:19
V	19049008
c	i
i	c19049008.7
m	Job 27:18 j Jer.
V	19049010
c	m
i	c19049010.8
m	Deut. 32:32
V	19049011
c	n
i	c19049011.9
m	[1 Sam. 15:22]
V	19049012
c	o
i	c19049012.10
m	Ex. 23:17 15:9 q Joel 1:14
V	19049014
c	r
i	c19049014.11
m	Num. 28:11
V	19049014
c	s
i	c19049014.12
m	Lam. 2:6
V	19049015
c	t
i	c19049015.13
m	Prov. 1:28
V	19049015
c	u
i	c19049015.14
m	Ps. 66:18; Is. 59:1- 3; Mic. 3:4 7 Pray
V	19049016
c	v
i	c19049016.15
m	Jer. 4:14
V	19049016
c	w
i	c19049016.16
m	Rom. 12:9
V	19049018
c	x
i	c19049018.17
m	Is. 43:26; Mic. 6:2 y Ps. 51:7; [Is. 43:25]; Rev. 7:14
V	19049020
c	z
i	c19049020.18
m	Is. 40:5; 58:14; Mic. 4:4; [Titus
V	19049021
c	b
i	c19049021.19
m	Mic. 3:1-3
V	19049022
c	c
i	c19049022.20
m	Jer. 6:28
V	19049023
c	d
i	c19049023.21
m	Hos. 9:15
V	19049023
c	e
i	c19049023.22
m	Prov. 29:24 f Jer. 22:17 g Is. 10:2; Jer. 5:28; Ezek. 22:7; Zech. 7:10
V	19049024
c	h
i	c19049024.23
m	Deut. 28:63
V	19049025
c	i
i	c19049025.24
m	Is. 48:10; Ezek. 22:19-22; Mal. 3:3
V	19049026
c	j
i	c19049026.25
m	Jer. 33:7-11
V	19049026
c	k
i	c19049026.26
m	Is. 33:5; Zech. 8:3
V	19049028
c	l
i	c19049028.27
m	Job 31:3; Ps. 9:5; [Is. 66:24; 2 Thess. 1:8, 9]
V	19049031
c	m
i	c19049031.28
m	Ezek. 32:21
V	19049031
c	n
i	c19049031.29
m	Is. 66:24; Matt. 3:12; Mark 9:43
