C	Chapter 148
V	19148001
c	a
i	c19148001.1
m	2 Kin. 25:1; Jer.
V	19148001
c	b
i	c19148001.2
m	Jer. 1:15; 25:9; Dan. 2:37,
V	19148002
c	c
i	c19148002.3
m	2 Chr. 36:11, 12; Jer. 22:1, 2; 37:1, 2 d 2 Kin. 25:9; Jer.
V	19148003
c	e
i	c19148003.4
m	2 Kin. 25:4, 5; Jer. 21:7; 52:7-11 f 2 Kin. 25:6, 7; Jer.
V	19148005
c	g
i	c19148005.5
m	2 Chr. 16:14; 21:19 h Dan. 2:46
V	19148005
c	i
i	c19148005.6
m	Jer. 22:18
V	19148007
c	j
i	c19148007.7
m	2 Kin. 18:13; 19:8; 2 Chr. 11:5,
V	19148008
c	k
i	c19148008.8
m	Ex. 21:2; Lev. 25:10; Neh. 5:1- 13; Is. 58:6; Jer.
V	19148013
c	n
i	c19148013.9
m	Ex. 24:3, 7, 8; Deut. 5:2, 3, 27; Jer. 31:32
V	19148014
c	o
i	c19148014.10
m	Ex. 21:2; 23:10; Deut. 15:12; 1 Kin. 9:22
V	19148015
c	p
i	c19148015.11
m	2 Kin. 23:3; Neh. 10:29 q Jer.
V	19148016
c	r
i	c19148016.12
m	Ex. 20:7; Lev.
V	19148017
c	s
i	c19148017.13
m	Lev. 26:34, 35; Esth. 7:10; Dan. 6:24; [Matt. 7:2; Gal. 6:7]; James 2:13 t Jer. 32:24,
V	19148017
c	u
i	c19148017.14
m	Deut. 28:25, 64; Jer. 29:18
V	19148020
c	w
i	c19148020.15
m	2 Kin. 25:19- 21; Jer. 22:25
V	19148020
c	x
i	c19148020.16
m	Deut. 28:26;
V	19148021
c	y
i	c19148021.17
m	Jer. 37:5-11;
V	19148022
c	z
i	c19148022.18
m	Jer. 37:8,
V	19148022
c	a
i	c19148022.19
m	Jer. 38:3; 39:1, 2, 8; 52:7, 13 b Jer.
