C	Chapter 71
V	19071003
c	b
i	c19071003.1
m	Ezek. 27:3-23
V	19071005
c	c
i	c19071005.2
m	Is. 19:16
V	19071007
c	d
i	c19071007.3
m	Is. 22:2; 32:13
V	19071008
c	e
i	c19071008.4
m	Ezek. 28:2,
V	19071009
c	f
i	c19071009.5
m	Is. 14:26 g Job 40:11, 12; Is. 13:11; 24:4; Dan. 4:37
V	19071011
c	h
i	c19071011.6
m	Zech. 9:2-4
V	19071012
c	i
i	c19071012.7
m	Ezek. 26:13, 14; Rev. 18:22
V	19071013
c	j
i	c19071013.8
m	Is. 47:1 k Ps.
V	19071014
c	l
i	c19071014.9
m	Ezek. 27:25-30
V	19071017
c	m
i	c19071017.10
m	Rev. 17:2
