C	Chapter 102
V	19102001
c	a
i	c19102001.1
m	Gal. 4:27
V	19102002
c	b
i	c19102002.2
m	Is. 49:19,
V	19102003
c	c
i	c19102003.3
m	Is. 14:2; 49:22,
V	19102005
c	e
i	c19102005.4
m	Jer. 3:14; Hos. 2:19 f Zech. 14:9; Rom. 3:29
V	19102006
c	g
i	c19102006.5
m	Is. 62:4
V	19102007
c	h
i	c19102007.6
m	Ps. 30:5; Is. 26:20; 60:10; 2 Cor. 4:17 i [Is. 43:5;
V	19102008
c	j
i	c19102008.7
m	Is. 55:3; Jer. 31:3
V	19102009
c	k
i	c19102009.8
m	Gen. 8:21; 9:11; [2 Pet. 3:6, 7] l Is. 12:1; Ezek. 39:29
V	19102010
c	m
i	c19102010.9
m	Ps. 46:2; Is. 51:6; Matt. 5:18 n
V	19102011
c	o
i	c19102011.10
m	1 Chr. 29:2; Job 28:16; Rev.
V	19102013
c	q
i	c19102013.11
m	Ps. 119:165
V	19102015
c	r
i	c19102015.12
m	Is. 41:11-16
V	19102017
c	s
i	c19102017.13
m	Is. 17:12-14; 29:8 t Is. 45:24, 25;
