C	Chapter 121
V	19121002
c	a
i	c19121002.1
m	Jer. 17:19; 26:2
V	19121003
c	b
i	c19121003.2
m	Jer. 4:1; 18:11;
V	19121004
c	c
i	c19121004.3
m	Jer. 7:8; Mic.
V	19121005
c	d
i	c19121005.4
m	1 Kin. 6:12; Jer. 21:12; 22:3
V	19121006
c	e
i	c19121006.5
m	Deut. 6:14, 15; Jer. 13:10
V	19121007
c	f
i	c19121007.6
m	Deut. 4:40 g Jer.
V	19121008
c	h
i	c19121008.7
m	Jer. 5:31;
V	19121009
c	i
i	c19121009.8
m	1 Kin. 18:21; Hos. 4:1, 2; Zeph. 1:5 j Ex. 20:3; Jer.
V	19121010
c	k
i	c19121010.9
m	Ezek. 23:39
V	19121011
c	n
i	c19121011.10
m	Matt. 21:13; Mark 11:17; Luke
V	19121012
c	o
i	c19121012.11
m	Josh. 18:1; Judg. 18:31
V	19121012
c	p
i	c19121012.12
m	Deut. 12:11 q
V	19121013
c	r
i	c19121013.13
m	2 Chr. 36:15; Jer. 11:7 s Prov. 1:24; Is. 65:12; 66:4
V	19121014
c	t
i	c19121014.14
m	1 Sam. 4:10, 11; Ps. 78:60; Jer.
V	19121015
c	u
i	c19121015.15
m	2 Kin. 17:23
V	19121015
c	v
i	c19121015.16
m	Ps. 78:67; Hos.
V	19121016
c	w
i	c19121016.17
m	Ex. 32:10; Deut. 9:14; Jer. 11:14 x Jer. 15:1
V	19121018
c	y
i	c19121018.18
m	Jer. 44:17 z Jer.
V	19121019
c	a
i	c19121019.19
m	Deut. 32:16,
V	19121021
c	b
i	c19121021.20
m	Is. 1:11; Jer. 6:20; Hos. 8:13; Amos 5:21,
V	19121022
c	c
i	c19121022.21
m	1 Sam. 15:22; Ps. 51:16; [Hos.
V	19121023
c	d
i	c19121023.22
m	Ex. 15:26; 16:32; Deut. 6:3 e [Ex. 19:5, 6]; Lev. 26:12; [Jer. 11:4;
V	19121024
c	f
i	c19121024.23
m	Ps. 81:11; Jer. 11:8 g Deut. 29:19; Jer. 9:14 h Jer.
V	19121025
c	i
i	c19121025.24
m	2 Chr. 36:15; Jer. 25:4; 29:19; Mark
V	19121026
c	j
i	c19121026.25
m	Jer. 11:8
V	19121027
c	m
i	c19121027.26
m	Jer. 1:7; 26:2; Ezek. 2:7
V	19121028
c	n
i	c19121028.27
m	Jer. 5:3 o Jer.
V	19121029
c	p
i	c19121029.28
m	Job 1:20; Is. 15:2; Jer. 48:37; Mic. 1:16
V	19121030
c	q
i	c19121030.29
m	2 Kin. 21:4; 2 Chr. 33:3-5, 7; Jer. 32:34, 35; Ezek. 7:20; Dan. 9:27;
V	19121031
c	r
i	c19121031.30
m	2 Kin. 23:10; Jer. 19:5; 32:35
V	19121031
c	s
i	c19121031.31
m	Lev. 18:21; 2 Kin. 17:17; Ps. 106:38
V	19121031
c	t
i	c19121031.32
m	Deut. 17:3
V	19121032
c	u
i	c19121032.33
m	Jer. 19:6 v 2 Kin. 23:10; Jer.
V	19121033
c	w
i	c19121033.34
m	Jer. 9:22; 19:11; Ezek. 6:5
V	19121034
c	x
i	c19121034.35
m	Is. 24:7, 8; Jer. 16:9; 25:10; Ezek. 26:13; Hos. 2:11; Rev. 18:23
V	19121034
c	y
i	c19121034.36
m	Lev. 26:33; Is. 1:7; Jer. 4:27
