C	Chapter 76
V	19076002
c	a
i	c19076002.1
m	Is. 30:30; Ezek. from the Euphrates to the Wadi el-Arish (Gen. 15:18). troops (Ex. 19:16, 19;
V	19076007
c	b
i	c19076007.2
m	Prov. 20:1; Is. 5:11, 22; Hos. 4:11
V	19076007
c	c
i	c19076007.3
m	Is. 56:10,
V	19076009
c	d
i	c19076009.4
m	Jer. 6:10
V	19076010
c	e
i	c19076010.5
m	[2 Chr. 36:15; Neh. 9:30; Jer.
V	19076011
c	f
i	c19076011.6
m	Is. 33:19; 1 Cor. 14:21
V	19076012
c	g
i	c19076012.7
m	Is. 30:15; Jer. 6:16; [Matt.
V	19076015
c	h
i	c19076015.8
m	Is. 9:15; Ezek. 13:22; Amos 2:4
V	19076016
c	i
i	c19076016.9
m	Gen. 49:24; Ps. 118:22; Is. 8:14, 15; Matt. 21:42; Mark 12:10; Luke 20:17; Acts 4:11; Rom. 9:33; 10:11; Eph. 2:20; 1 Pet. 2:6-8 $ what is bad, they despise what is good (Ps. 1:1).
V	19076021
c	j
i	c19076021.10
m	2 Sam. 5:20; 1 Chr. 14:11 k Josh. 10:10, 12;
V	19076022
c	m
i	c19076022.11
m	Is. 10:22;
V	19076029
c	n
i	c19076029.12
m	Ps. 92:5; Is. 9:6; Jer. 32:19
