C	Chapter 95
V	19095001
c	a
i	c19095001.1
m	Jer. 48:18
V	19095002
c	d
i	c19095002.2
m	Ex. 11:5; Jer.
V	19095003
c	e
i	c19095003.3
m	Is. 3:17; 20:4 f [Rom. 12:19]
V	19095004
c	g
i	c19095004.4
m	Jer. 50:34
V	19095005
c	h
i	c19095005.5
m	1 Sam. 2:9 i Is. 13:19; [Dan. 2:37]; Rev. 17:18
V	19095006
c	j
i	c19095006.6
m	2 Sam. 24:14
V	19095006
c	k
i	c19095006.7
m	Is. 43:28 l Deut.
V	19095007
c	m
i	c19095007.8
m	Rev. 18:7
V	19095007
c	n
i	c19095007.9
m	Is. 42:25; 46:8
V	19095007
c	o
i	c19095007.10
m	Deut. 32:29; Jer. 5:31; Ezek. 7:2,
V	19095009
c	p
i	c19095009.11
m	Ps. 73:19; 1 Thess. 5:3; Rev.
V	19095010
c	q
i	c19095010.12
m	Is. 29:15; Ezek. 8:12; 9:9
V	19095010
c	r
i	c19095010.13
m	Is. 13:6; Jer. 51:8, 43; Luke 17:27; 1 Thess. 5:3 s Is.
V	19095013
c	t
i	c19095013.14
m	Is. 57:10 u Is.
V	19095015
c	x
i	c19095015.15
m	Rev. 18:11
