C	Chapter 141
V	19141001
c	a
i	c19141001.1
m	Jer. 27:3, 12, 20;
V	19141002
c	b
i	c19141002.2
m	Jer. 28:10, 12; Ezek. 4:1; 12:3;
V	19141005
c	c
i	c19141005.3
m	Ps. 115:15; 146:6; Is. 45:12
V	19141005
c	d
i	c19141005.4
m	Deut. 9:29; Ps. 115:16; Jer. 32:17; Dan. 4:17, 25,
V	19141006
c	e
i	c19141006.5
m	Jer. 28:14 f Jer. 25:9; 43:10; Ezek. 29:18, 20 g Jer. 28:14; Dan. 2:38
V	19141007
c	h
i	c19141007.6
m	2 Chr. 36:20
V	19141007
c	i
i	c19141007.7
m	Jer. 25:12; 50:27; [Dan. 5:26]; Zech. 2:8, 9 j Jer. 25:14 Assyrians (see Mic. 3:12). Yet because of the repentance of (see
V	19141010
c	k
i	c19141010.8
m	Jer. 23:16, 32;
V	19141012
c	l
i	c19141012.9
m	Jer. 28:1; 38:17
V	19141013
c	m
i	c19141013.10
m	[Prov. 8:36]; Jer. 27:8; 38:23; [Ezek. 18:31]
V	19141014
c	n
i	c19141014.11
m	Jer. 23:16 o Jer. 9; Ezek. 13:22
V	19141015
c	p
i	c19141015.12
m	Jer. 23:21; 29:9
V	19141016
c	q
i	c19141016.13
m	2 Kin. 24:13; 2 Chr. 36:7, 10; Jer. 28:3; Dan. 1:2
V	19141019
c	r
i	c19141019.14
m	1 Kin. 7:15; 2 Kin. 25:13-17; Jer. 52:17, 20,
V	19141020
c	s
i	c19141020.15
m	2 Kin. 24:14, 15; 2 Chr. 36:10, 18; Jer. 24:1
V	19141021
c	t
i	c19141021.16
m	Jer. 20:5
V	19141022
c	u
i	c19141022.17
m	2 Kin. 25:13; 2 Chr. 36:18 v 2 Chr. 36:21; Jer. 29:10; 32:5 w Ezra
