C	Chapter 40
V	19040001
c	a
i	c19040001.1
m	2 Chr. 34:3; Prov. 22:6; Lam. 3:27 b
V	19040004
c	c
i	c19040004.2
m	2 Sam. 19:35
V	19040005
c	d
i	c19040005.3
m	Job 17:13
V	19040005
c	e
i	c19040005.4
m	Gen. 50:10; Jer.
V	19040007
c	f
i	c19040007.5
m	Gen. 3:19; Job 34:15; Ps. 90:3
V	19040007
c	g
i	c19040007.6
m	Eccl. 3:21 h Num. 16:22; 27:16; Job 34:14; Is. 57:16; Zech. 12:1
V	19040008
c	i
i	c19040008.7
m	Ps. 62:9
V	19040009
c	j
i	c19040009.8
m	1 Kin. 4:32
V	19040012
c	k
i	c19040012.9
m	Eccl. 1:18
V	19040013
c	l
i	c19040013.10
m	[Deut. 6:2; 10:12]; Mic. 6:8
