C	Chapter 118
V	19118001
c	a
i	c19118001.1
m	Jer. 3:1, 22; 15:19; Joel 2:12
V	19118002
c	b
i	c19118002.2
m	Deut. 10:20; Is. 45:23; 65:16; Jer. 12:16 c Is. 48:1; Zech. 8:8 d [Gen. 22:18]; Ps. 72:18; Is. 65:16; Jer. 3:17; [Gal. 3:8] e Is. 45:25; Jer. 9:24; 1 Cor. 1:31; 2 Cor.
V	19118003
c	f
i	c19118003.3
m	Hos. 10:12
V	19118003
c	g
i	c19118003.4
m	Matt. 13:7
V	19118004
c	h
i	c19118004.5
m	Deut. 10:16; 30:6; Jer. 9:25, 26; [Rom. 2:28, 29; Col. 2:11]
V	19118006
c	k
i	c19118006.6
m	Jer. 1:13-15; 6:1,
V	19118007
c	l
i	c19118007.7
m	2 Kin. 24:1; Dan. 7:4 m Jer. 25:9; Ezek. 26:7-
V	19118008
c	o
i	c19118008.8
m	Is. 22:12; Jer.
V	19118010
c	n
i	c19118010.9
m	Is. 1:7; 6:11; Jer. 2:15
V	19118010
c	p
i	c19118010.10
m	2 Kin. 25:10- 12; Ezek. 14:9; 2 Thess. 2:11 q Jer.
V	19118011
c	r
i	c19118011.11
m	Jer. 51:1; Ezek. 17:10; Hos. 13:15
V	19118012
c	s
i	c19118012.12
m	Jer. 1:16
V	19118013
c	t
i	c19118013.13
m	Is. 5:28 u Deut. 28:49; Lam. 4:19; Hos. 8:1; Hab. 1:8
V	19118014
c	v
i	c19118014.14
m	Prov. 1:22; Is. 1:16; Jer. 13:27; James 4:8
V	19118015
c	w
i	c19118015.15
m	Jer. 8:16;
V	19118017
c	y
i	c19118017.16
m	2 Kin. 25:1,
V	19118018
c	z
i	c19118018.17
m	Ps. 107:17; Is. 50:1; Jer. 2:17,
V	19118019
c	a
i	c19118019.18
m	2 Kin. 25:11; 2 Chr. 36:20; Is. 22:4; Jer. 9:1, 10;
V	19118020
c	b
i	c19118020.19
m	Ps. 42:7; Ezek. 7:26 c Jer. 10:20
V	19118022
c	d
i	c19118022.20
m	Jer. 9:3; 13:23; Rom. 16:19; 1 Cor.
V	19118023
c	e
i	c19118023.21
m	Is. 24:19
V	19118023
c	f
i	c19118023.22
m	Gen. 1:2
V	19118024
c	g
i	c19118024.23
m	Is. 5:25; Jer. 10:10; Ezek. 38:20
V	19118025
c	h
i	c19118025.24
m	Jer. 9:10; 12:4; Zeph. 1:3
V	19118026
c	i
i	c19118026.25
m	Jer. 9:10
V	19118027
c	j
i	c19118027.26
m	Jer. 5:10, 18;
V	19118030
c	o
i	c19118030.27
m	2 Kin. 9:30; Ezek. 23:40 p Jer. 22:20, 22; Lam. 1:2, 19; Ezek. 23:9,
V	19118031
c	q
i	c19118031.28
m	Is. 1:15; Lam.
