C	Chapter 35
V	19035001
c	a
i	c19035001.1
m	Prov. 22:1
V	19035001
c	b
i	c19035001.2
m	Eccl. 4:2
V	19035003
c	d
i	c19035003.3
m	[2 Cor. 7:10]
V	19035005
c	e
i	c19035005.4
m	Ps. 141:5; [Prov. 13:18; 15:31,
V	19035007
c	g
i	c19035007.5
m	Ex. 23:8; Deut. 16:19; [Prov. 17:8,
V	19035008
c	h
i	c19035008.6
m	Prov. 14:29; Gal. 5:22; Eph. 4:2
V	19035009
c	i
i	c19035009.7
m	Prov. 14:17; James 1:19
V	19035011
c	j
i	c19035011.8
m	Eccl. 11:7
V	19035012
c	k
i	c19035012.9
m	Eccl. 9:18
V	19035012
c	l
i	c19035012.10
m	Prov. 3:18 6 A
V	19035013
c	m
i	c19035013.11
m	Job 12:14
V	19035014
c	n
i	c19035014.12
m	Deut. 28:47
V	19035015
c	o
i	c19035015.13
m	Eccl. 8:12-14
V	19035017
c	r
i	c19035017.14
m	Job 15:32; Ps.
V	19035018
c	s
i	c19035018.15
m	Eccl. 3:14;
V	19035019
c	t
i	c19035019.16
m	Prov. 21:22; Eccl. 9:13-18
V	19035020
c	u
i	c19035020.17
m	1 Kin. 8:46; 2 Chr. 6:36; Prov. 20:9; Rom. 3:23; 1 John 1:8
V	19035023
c	v
i	c19035023.18
m	Rom. 1:22
V	19035024
c	w
i	c19035024.19
m	Job 28:12; 1 Tim. 6:16 x Rom.
V	19035025
c	y
i	c19035025.20
m	Eccl. 1:17
V	19035026
c	z
i	c19035026.21
m	Prov. 5:3,
V	19035027
c	a
i	c19035027.22
m	Eccl. 1:1,
V	19035028
c	b
i	c19035028.23
m	Job 33:23
V	19035029
c	c
i	c19035029.24
m	Gen. 1:27
V	19035029
c	d
i	c19035029.25
m	Gen. 3:6,
