C	Chapter 74
V	19074001
c	a
i	c19074001.1
m	Is. 2:11; 12:1
V	19074001
c	b
i	c19074001.2
m	Is. 60:18
V	19074002
c	c
i	c19074002.3
m	Ps. 118:19,
V	19074003
c	d
i	c19074003.4
m	Is. 57:19; [Phil.
V	19074004
c	e
i	c19074004.5
m	Is. 12:2; 45:17
V	19074005
c	f
i	c19074005.6
m	Is. 25:11,
V	19074007
c	g
i	c19074007.7
m	Ps. 37:23
V	19074008
c	h
i	c19074008.8
m	Is. 64:5 i Is.
V	19074009
c	j
i	c19074009.9
m	Ps. 63:6; Song 3:1; Is. 50:10; Luke
V	19074010
c	k
i	c19074010.10
m	Eccl. 8:12; [Rom. 2:4] l Ps.
V	19074011
c	m
i	c19074011.11
m	Job 34:27; Ps. 28:5; Is. 5:12
V	19074013
c	n
i	c19074013.12
m	2 Chr. 12:8
V	19074014
c	o
i	c19074014.13
m	Eccl. 9:5; Is.
V	19074015
c	p
i	c19074015.14
m	Is. 9:3
V	19074016
c	q
i	c19074016.15
m	Is. 37:3; Hos.
V	19074017
c	r
i	c19074017.16
m	Is. 13:8; [John
V	19074018
c	s
i	c19074018.17
m	Ps. 17:14
V	19074019
c	t
i	c19074019.18
m	Is. 25:8; [Ezek. 37:1-14] $ u [Dan. 12:2]; Hos. 13:14
V	19074020
c	v
i	c19074020.19
m	Ex. 12:22, 23; [Ps. 91:1, 4] w [Ps. 30:5; Is. 54:7, 8; 2 Cor. 4:17]
V	19074021
c	x
i	c19074021.20
m	Mic. 1:3; [Jude 14]
