C	Chapter 122
V	19122002
c	a
i	c19122002.1
m	2 Kin. 23:5; Jer. 19:13; Ezek. 8:16; Zeph. 1:5; Acts 7:42 b Jer. 22:19
V	19122003
c	c
i	c19122003.2
m	Job 3:21, 22; 7:15, 16; Jon. 4:3; Rev. 9:6 1 remnant
V	19122005
c	d
i	c19122005.3
m	Jer. 7:24 e Jer. 9:6 f Jer. 5:3
V	19122006
c	h
i	c19122006.4
m	Ezek. 22:30; Mic. 7:2; Rev. 9:20
V	19122007
c	i
i	c19122007.5
m	Prov. 6:6-8; Song 2:12; Is. 1:3; Matt. 16:2, 3 j Jer.
V	19122008
c	k
i	c19122008.6
m	Rom. 2:17
V	19122009
c	l
i	c19122009.7
m	Is. 19:11; Jer. 6:15; [1 Cor. 1:27]
V	19122009
c	m
i	c19122009.8
m	Is. 44:25; Jer.
V	19122010
c	n
i	c19122010.9
m	Deut. 28:30; Amos 5:11; Zeph. 1:13 o Is. 56:11; 57:17; Jer. 6:13
V	19122011
c	p
i	c19122011.10
m	Jer. 6:14
V	19122011
c	q
i	c19122011.11
m	Ezek. 13:10
V	19122012
c	r
i	c19122012.12
m	Ps. 52:1, 7; Is. 3:9; Jer. 3:3; 6:15; Zeph. 3:5
V	19122013
c	s
i	c19122013.13
m	Jer. 5:17; 7:20; Joel 1:17 t Matt. 21:19; Luke 13:6
V	19122013
c	u
i	c19122013.14
m	Deut. 28:39,
V	19122014
c	v
i	c19122014.15
m	Jer. 4:5
V	19122014
c	w
i	c19122014.16
m	Deut. 29:18; Ps. 69:21; Jer. 9:15; Lam. 3:19; Matt.
V	19122015
c	x
i	c19122015.17
m	Jer. 14:19
V	19122017
c	a
i	c19122017.18
m	Ps. 58:4,
V	19122019
c	b
i	c19122019.19
m	Is. 39:3; Jer.
V	19122021
c	c
i	c19122021.20
m	Jer. 9:1 d Jer. 14:2; Joel 2:6; Nah.
V	19122022
c	e
i	c19122022.21
m	Gen. 37:25; Jer. 46:11
