C	Chapter 13
V	19013001
c	a
i	c19013001.1
m	Jer. 10:23
V	19013001
c	b
i	c19013001.2
m	Matt. 10:19
V	19013002
c	c
i	c19013002.3
m	Prov. 21:2
V	19013003
c	d
i	c19013003.4
m	Ps. 37:5; Prov. 3:6; [1 Pet. 5:7]
V	19013004
c	e
i	c19013004.5
m	Is. 43:7; Rom.
V	19013004
c	f
i	c19013004.6
m	Job 21:30; [Rom.
V	19013005
c	g
i	c19013005.7
m	Prov. 6:17;
V	19013006
c	h
i	c19013006.8
m	Dan. 4:27; Luke 11:41 i Prov.
V	19013008
c	j
i	c19013008.9
m	Ps. 37:16; Prov.
V	19013009
c	k
i	c19013009.10
m	Prov. 19:21
V	19013009
c	l
i	c19013009.11
m	Ps. 37:23; Prov. 20:24; Jer. 10:23
V	19013011
c	m
i	c19013011.12
m	Lev. 19:36
V	19013012
c	n
i	c19013012.13
m	Prov. 25:5
V	19013013
c	o
i	c19013013.14
m	Prov. 14:35
V	19013014
c	p
i	c19013014.15
m	Prov. 25:15
V	19013015
c	q
i	c19013015.16
m	Zech. 10:1
V	19013020
c	s
i	c19013020.17
m	Ps. 34:8; Jer.
V	19013025
c	t
i	c19013025.18
m	Prov. 14:12
V	19013026
c	u
i	c19013026.19
m	[Eccl. 6:7; John 6:35]
V	19013027
c	v
i	c19013027.20
m	[James 3:6]
V	19013028
c	w
i	c19013028.21
m	Prov. 17:9
V	19013031
c	x
i	c19013031.22
m	Prov. 20:29
V	19013032
c	y
i	c19013032.23
m	Prov. 14:29;
