C	Chapter 30
V	19030001
c	a
i	c19030001.1
m	Luke 12:19
V	19030001
c	b
i	c19030001.2
m	Prov. 14:13; [Eccl. 7:4; 8:15] c Eccl. 1:2
V	19030003
c	d
i	c19030003.3
m	Eccl. 1:17 e [Eccl. 3:12, 13;
V	19030008
c	g
i	c19030008.4
m	1 Kin. 9:28;
V	19030009
c	h
i	c19030009.5
m	Eccl. 1:16
V	19030010
c	j
i	c19030010.6
m	Eccl. 3:22;
V	19030011
c	k
i	c19030011.7
m	Eccl. 1:3,
V	19030012
c	l
i	c19030012.8
m	Eccl. 1:17; 7:25
V	19030012
c	m
i	c19030012.9
m	Eccl. 1:9
V	19030013
c	n
i	c19030013.10
m	Eccl. 7:11, 14,
V	19030014
c	o
i	c19030014.11
m	Prov. 17:24; Eccl. 8:1 p Ps. 49:10; Eccl. 9:2,
V	19030016
c	q
i	c19030016.12
m	Eccl. 1:11;
V	19030022
c	s
i	c19030022.13
m	Eccl. 1:3; 3:9
V	19030023
c	t
i	c19030023.14
m	Job 5:7; 14:1
V	19030024
c	u
i	c19030024.15
m	Eccl. 3:12, 13, 22; Is. 56:12; Luke 12:19; 1 Cor. 15:32; [1 Tim. 6:17]
V	19030026
c	v
i	c19030026.16
m	Job 32:8; Prov. 2:6; James 1:5
V	19030026
c	w
i	c19030026.17
m	Job 27:16, 17; Prov. 28:8
