C	Chapter 9
V	19009003
c	a
i	c19009003.1
m	[Prov. 10:25]
V	19009004
c	b
i	c19009004.2
m	Prov. 31:23; 1 Cor. 11:7 c Prov. 14:30; Hab. 3:16
V	19009006
c	d
i	c19009006.3
m	Prov. 1:11,
V	19009006
c	e
i	c19009006.4
m	Prov. 14:3
V	19009007
c	f
i	c19009007.5
m	Ps. 37:35-37; Prov. 11:21; Matt.
V	19009010
c	i
i	c19009010.6
m	Deut. 25:4 3:19 k Prov. 28:19 l Prov.
V	19009013
c	m
i	c19009013.7
m	Prov. 18:7 n [2 Pet. 2:9]
V	19009014
c	o
i	c19009014.8
m	Prov. 13:2; 15:23; 18:20 p Job 34:11; Prov. 1:31; 24:12; [Is. 3:10, 11]; Hos. 4:9
V	19009015
c	q
i	c19009015.9
m	Prov. 3:7; Luke 18:11
V	19009016
c	r
i	c19009016.10
m	Prov. 11:13;
V	19009017
c	s
i	c19009017.11
m	Prov. 14:5
V	19009018
c	t
i	c19009018.12
m	Ps. 57:4; Prov.
V	19009019
c	u
i	c19009019.13
m	[Ps. 52:4, 5]; Prov. 19:9
V	19009021
c	v
i	c19009021.14
m	Ps. 91:10; Prov. 1:33; 1 Pet.
V	19009022
c	w
i	c19009022.15
m	Prov. 6:17; 11:20; Rev. 22:15
V	19009023
c	x
i	c19009023.16
m	Prov. 13:16
V	19009024
c	y
i	c19009024.17
m	Prov. 10:4
V	19009025
c	z
i	c19009025.18
m	Prov. 15:13
V	19009025
c	a
i	c19009025.19
m	Is. 50:4
