C	Chapter 133
V	19133002
c	a
i	c19133002.1
m	Josh. 15:8; 2 Kin. 23:10; Jer.
V	19133003
c	b
i	c19133003.2
m	Jer. 17:20 c
V	19133004
c	d
i	c19133004.3
m	Deut. 28:20; Is. 65:11; Jer. 2:13, e 2 Kin. 21:12; Jer.
V	19133005
c	f
i	c19133005.4
m	Num. 22:41; Jer. 7:31; 32:35 g Lev. 18:21; 2 Kin. 17:17; Ps. 106:37,
V	19133006
c	h
i	c19133006.5
m	Josh. 15:8; Jer. 7:32
V	19133007
c	i
i	c19133007.6
m	Lev. 26:17; Deut. 28:25; Jer. 15:2, 9 j Ps. 79:2; Jer. 7:33; 16:4;
V	19133008
c	k
i	c19133008.7
m	Jer. 18:16;
V	19133009
c	l
i	c19133009.8
m	Lev. 26:29; Deut. 28:53, 55; Is. 9:20; Lam. 4:10; Ezek. 5:10 19:3 Hear: This key word of the Deuteronomic code (see Deut. ringing judgment announcement (see
V	19133010
c	m
i	c19133010.9
m	Jer. 51:63,
V	19133011
c	n
i	c19133011.10
m	Ps. 2:9; Is. 30:14; Jer. 13:14; Lam. 4:2; Rev. 2:27 o Jer. 7:32
V	19133013
c	p
i	c19133013.11
m	2 Kin. 23:10; Ps. 74:7; 79:1; Jer. 52:13; Ezek. 7:21,
V	19133014
c	s
i	c19133014.12
m	2 Chr. 20:5; Jer. 26:2-8
V	19133015
c	t
i	c19133015.13
m	Neh. 9:17, 29; Jer. 7:26; 17:23
V	19133022
c	q
i	c19133022.14
m	2 Kin. 23:12; Jer. 32:29; Zeph. 1:5 r Jer. 7:18; Ezek. 20:28
