C	Chapter 138
V	19138001
c	a
i	c19138001.1
m	Amos 7:1, 4; 8:1 b 2 Kin. 24:12-16; 2 Chr. 36:10 c Jer.
V	19138002
c	d
i	c19138002.2
m	Is. 5:4, 7; Jer.
V	19138006
c	e
i	c19138006.3
m	Jer. 12:15; 29:10; Ezek. 11:17
V	19138006
c	f
i	c19138006.4
m	Jer. 32:41; 33:7;
V	19138007
c	g
i	c19138007.5
m	[Deut. 30:6; Jer. 32:39; Ezek.
V	19138007
c	h
i	c19138007.6
m	Is. 51:16; Jer. Ezek. 14:11; Zech. 8:8; [Heb. 8:10] i
V	19138008
c	j
i	c19138008.7
m	Jer. 29:17 k Jer. 39:9 l Jer. 44:1,
V	19138009
c	m
i	c19138009.8
m	Deut. 28:25, 37; 1 Kin. 9:7; 2 Chr. 7:20; Jer.
V	19138009
c	n
i	c19138009.9
m	Ps. 44:13, 14 tival of firstfruits (see Deut. 26:1–11).
