C	Chapter 92
V	19092006
c	a
i	c19092006.1
m	Is. 41:4; [Rev.
V	19092007
c	b
i	c19092007.2
m	Is. 41:4, 22,
V	19092008
c	c
i	c19092008.3
m	Is. 41:22 d Is. 43:10, 12 e Deut. 4:35; 32:39;
V	19092009
c	f
i	c19092009.4
m	Is. 41:24
V	19092009
c	g
i	c19092009.5
m	Ps. 115:4
V	19092010
c	h
i	c19092010.6
m	Is. 41:29; Jer. 10:5; Hab. 2:18; Acts 19:26
V	19092011
c	i
i	c19092011.7
m	Ps. 97:7; Is.
V	19092018
c	k
i	c19092018.8
m	Is. 45:20 l [Ps. 81:12]; Is. 6:9, 10; 29:10; 2 Thess. 2:11 m Jer. 10:14
V	19092019
c	n
i	c19092019.9
m	Is. 46:8
V	19092020
c	o
i	c19092020.10
m	Job 15:31; Hos. 4:12; Rom. 1:21, 22; 2 Thess. 2:11; 2 Tim. 3:13
V	19092020
c	p
i	c19092020.11
m	Is. 57:11; 59:3, 4, 13; Rom. 1:25
V	19092021
c	q
i	c19092021.12
m	Is. 49:15
V	19092022
c	r
i	c19092022.13
m	Is. 43:25 s Is. 43:1; 1 Cor. 6:20; [1 Pet. 1:18, 19]
V	19092023
c	t
i	c19092023.14
m	Ps. 69:34; Is. 42:10; 49:13; Jer. 51:48; Rev. 18:20
V	19092023
c	u
i	c19092023.15
m	Is. 49:3; 60:21
V	19092024
c	v
i	c19092024.16
m	Is. 43:14 w Is. 43:1 x Job 9:8 3 By
V	19092025
c	y
i	c19092025.17
m	Is. 47:13 z Jer. 50:36 a
V	19092026
c	b
i	c19092026.18
m	Zech. 1:6; Matt. 5:18 44:20 He feeds on ashes: Compare the two banquets in Prov. 44:25 Babblers refers to the diviners (2:6, 8; 8:19; Deut. 18:10,
V	19092027
c	c
i	c19092027.19
m	Jer. 50:38;
V	19092028
c	d
i	c19092028.20
m	2 Chr. 36:22; Ezra 1:1; Is. 45:13
V	19092028
c	e
i	c19092028.21
m	Ezra 6:7
