C	Chapter 14
V	19014001
c	a
i	c19014001.1
m	Prov. 15:17
V	19014002
c	b
i	c19014002.2
m	Prov. 10:5
V	19014005
c	d
i	c19014005.3
m	Prov. 14:31
V	19014005
c	e
i	c19014005.4
m	Job 31:29; Prov. 24:17; Obad. 12; 1 Cor. 13:6
V	19014006
c	f
i	c19014006.5
m	[Ps. 127:3;
V	19014009
c	g
i	c19014009.6
m	[Prov. 10:12; 1 Cor. 13:5-7; James 5:20]
V	19014009
c	h
i	c19014009.7
m	Prov. 16:28
V	19014010
c	i
i	c19014010.8
m	Prov. 10:17; [Mic. 7:9]
V	19014012
c	j
i	c19014012.9
m	2 Sam. 17:8; Hos. 13:8
V	19014013
c	k
i	c19014013.10
m	Ps. 109:4, 5; Jer. 18:20; Rom. 12:17; 1 Thess. 5:15; [1 Pet. 3:9]
V	19014014
c	l
i	c19014014.11
m	[Prov. 20:3; 1 Thess. 4:11]
V	19014015
c	m
i	c19014015.12
m	Ex. 23:7; Prov. 24:24; Is.
V	19014017
c	n
i	c19014017.13
m	Ruth 1:16; Prov. 18:24
V	19014018
c	o
i	c19014018.14
m	Prov. 6:1
V	19014019
c	p
i	c19014019.15
m	Prov. 16:18
V	19014020
c	q
i	c19014020.16
m	James 3:8
V	19014022
c	r
i	c19014022.17
m	Prov. 12:25;
V	19014024
c	s
i	c19014024.18
m	Eccl. 2:14
V	19014025
c	t
i	c19014025.19
m	Prov. 10:1;
V	19014027
c	u
i	c19014027.20
m	Prov. 10:19; James 1:19
V	19014028
c	v
i	c19014028.21
m	Job 13:5
