C	Chapter 51
V	19051001
c	a
i	c19051001.1
m	2 Kin. 25:3; Is. 5:13; Jer. 37:21
V	19051001
c	b
i	c19051001.2
m	Lev. 26:26
V	19051002
c	c
i	c19051002.3
m	2 Kin. 24:14; Is. 9:14, 15; Ezek.
V	19051004
c	d
i	c19051004.4
m	Eccl. 10:16
V	19051009
c	f
i	c19051009.5
m	Gen. 13:13; Is.
V	19051010
c	g
i	c19051010.6
m	[Deut. 28:1- 14; Eccl. 8:12; Is. 54:17] h Ps. 128:2
V	19051011
c	i
i	c19051011.7
m	[Ps. 11:6; Eccl.
V	19051012
c	j
i	c19051012.8
m	Is. 9:16 9 lead
V	19051013
c	k
i	c19051013.9
m	Is. 66:16; Hos. 4:1; Mic. 6:2
V	19051014
c	l
i	c19051014.10
m	Matt. 21:33
V	19051015
c	m
i	c19051015.11
m	Mic. 3:2,
V	19051017
c	n
i	c19051017.12
m	Deut. 28:27
V	19051017
c	o
i	c19051017.13
m	Jer. 13:22
V	19051018
c	p
i	c19051018.14
m	Judg. 8:21,
V	19051024
c	q
i	c19051024.15
m	Is. 22:12; Ezek. 27:31; Amos
V	19051026
c	r
i	c19051026.16
m	Jer. 14:2; Lam. 1:4 s Lam. 2:10
