C	Chapter 27
V	19027002
c	a
i	c19027002.1
m	Ps. 73:22; Prov.
V	19027003
c	b
i	c19027003.2
m	[Prov. 9:10]
V	19027004
c	c
i	c19027004.3
m	[Ps. 68:18; John 3:13] d Job 38:4; Ps. 104:3; Is. 40:12
V	19027005
c	e
i	c19027005.4
m	Ps. 12:6; 19:8; 119:140 f Ps.
V	19027006
c	g
i	c19027006.5
m	Deut. 4:2; 12:32; Rev. 22:18
V	19027008
c	h
i	c19027008.6
m	Job 23:12; Matt. 6:11; [Phil.
V	19027009
c	i
i	c19027009.7
m	Deut. 8:12-14; Neh. 9:25, 26; Hos.
V	19027011
c	j
i	c19027011.8
m	Ex. 21:17; Prov. 20:20
V	19027012
c	k
i	c19027012.9
m	[Prov. 16:2]; Is. 65:5; Luke 18:11; [Titus
V	19027013
c	l
i	c19027013.10
m	Ps. 131:1; Prov. 6:17; Is.
V	19027014
c	m
i	c19027014.11
m	Job 29:17; Ps. 52:2 n Ps. 14:4; Amos 8:4
V	19027016
c	o
i	c19027016.12
m	Prov. 27:20; Hab. 2:5
V	19027017
c	p
i	c19027017.13
m	Gen. 9:22; Lev. 20:9; Prov. (see John 3:13). These verses form one of the most straightfor-
V	19027022
c	q
i	c19027022.14
m	Prov. 19:10; Eccl. 10:7
V	19027025
c	r
i	c19027025.15
m	Prov. 6:6
V	19027026
c	s
i	c19027026.16
m	Lev. 11:5; Ps.
V	19027032
c	t
i	c19027032.17
m	Job 21:5; 40:4; Mic. 7:16
