C	Chapter 96
V	19096001
c	a
i	c19096001.1
m	Is. 58:2; Jer.
V	19096002
c	b
i	c19096002.2
m	Is. 52:1; 64:10
V	19096002
c	c
i	c19096002.3
m	Is. 10:20; Jer. 7:4; 21:2; Mic. 3:11; Rom. 2:17
V	19096003
c	d
i	c19096003.4
m	Is. 44:7, 8; 46:10 e Josh. 21:45; Is. 42:9
V	19096004
c	f
i	c19096004.5
m	Ex. 32:9; Deut. 31:27; Ezek. 2:4; 3:7
V	19096008
c	g
i	c19096008.6
m	Deut. 9:7, 24; Ps. 58:3; Is. 46:3,
V	19096009
c	h
i	c19096009.7
m	Ps. 79:9; 106:8; Is. 43:25; Ezek. i [Neh. 9:30, 31]; Ps. 78:38; Is. 30:18;
V	19096010
c	j
i	c19096010.8
m	Ps. 66:10; Jer. 9:7 k Deut. 4:20; 1 Kin. 8:51; Jer.
V	19096012
c	n
i	c19096012.9
m	Deut. 32:39
V	19096012
c	o
i	c19096012.10
m	Is. 44:6; [Rev.
V	19096013
c	p
i	c19096013.11
m	Ex. 20:11; Ps. 102:25; Is. 42:5; 45:12, 18; Heb. 1:10-12 q Is. 40:26
V	19096014
c	r
i	c19096014.12
m	Is. 45:1 s Is.
V	19096015
c	t
i	c19096015.13
m	Is. 45:1,
V	19096016
c	u
i	c19096016.14
m	Is. 45:19 v Is. 61:1; Zech. 2:8, 9,
V	19096017
c	w
i	c19096017.15
m	Is. 43:14 x Ps. 32:8; Is. 49:9,
V	19096018
c	y
i	c19096018.16
m	Deut. 5:29; Ps. 81:13 z Deut. 28:1- 14; Ps. 119:165; Is.
V	19096020
c	b
i	c19096020.17
m	Jer. 50:8; 51:6, 45; Zech. 2:6, 7; Rev. 18:4 c [Ex.
V	19096021
c	d
i	c19096021.18
m	[Is. 41:17, 18] e Ex. 17:6; Ps.
V	19096022
c	f
i	c19096022.19
m	[Is. 57:21]
