C	Chapter 127
V	19127009
c	a
i	c19127009.1
m	Lev. 26:19 b [Is. Zeph. 3:11
V	19127010
c	c
i	c19127010.2
m	Jer. 16:12
V	19127010
c	d
i	c19127010.3
m	Jer. 7:24; 16:12
V	19127011
c	e
i	c19127011.4
m	[Ex. 19:5, 6; Deut. 32:10, 11]
V	19127011
c	f
i	c19127011.5
m	Jer. 33:9 g Is. 43:21 h Ps. 81:11; Jer. 7:13, 24,
V	19127013
c	i
i	c19127013.6
m	Ps. 60:3; 75:8; Is. 51:17; 63:6; Jer.
V	19127014
c	j
i	c19127014.7
m	2 Chr. 36:17; Ps. 2:9; Is. 9:20, 21;
V	19127016
c	k
i	c19127016.8
m	Josh. 7:19; Ps. 96:8; Mal. 2:2 l Is. 5:30; 8:22; Amos 8:9 m Is. 59:9 n Ps. 44:19; Jer. 2:6
V	19127017
c	o
i	c19127017.9
m	Ps. 119:136; Jer. 9:1; 14:17; Luke 19:41,
V	19127018
c	p
i	c19127018.10
m	2 Kin. 24:12; Jer. 22:26
V	19127020
c	q
i	c19127020.11
m	Jer. 10:22;
V	19127021
c	r
i	c19127021.12
m	Jer. 6:24
V	19127022
c	s
i	c19127022.13
m	Jer. 16:10 t Is. 47:2; Ezek. 16:37;
V	19127024
c	u
i	c19127024.14
m	Lev. 26:33; Jer. 9:16; Ezek. 5:2,
V	19127024
c	v
i	c19127024.15
m	Ps. 1:4; Hos. 13:3
V	19127025
c	w
i	c19127025.16
m	Job 20:29; Ps. 11:6; Matt. 24:51 (see 2 Kin. 24:8–12) after only three months on the throne in
V	19127025
c	x
i	c19127025.17
m	Jer. 10:14
V	19127026
c	y
i	c19127026.18
m	Lam. 1:8; Ezek. 16:37; Hos.
V	19127027
c	z
i	c19127027.19
m	Jer. 5:7, 8 a Is. 65:7; Jer. 2:20; Ezek. 6:13
