C	Chapter 146
V	19146001
c	a
i	c19146001.1
m	2 Kin. 25:1, 2; Jer. 39:1,
V	19146002
c	b
i	c19146002.2
m	Neh. 3:25; Jer.
V	19146003
c	c
i	c19146003.3
m	Jer. 26:8, 9 d Jer.
V	19146004
c	e
i	c19146004.4
m	2 Kin. 25:4-7; Jer. 34:3; 38:18, 23; 39:5; 52:9 f Jer.
V	19146005
c	g
i	c19146005.5
m	Jer. 27:22; 39:7; Ezek. 12:12,
V	19146005
c	h
i	c19146005.6
m	Jer. 27:22 i Jer.
V	19146007
c	j
i	c19146007.7
m	Lev. 25:24, 25, 32; Ruth 4:4
V	19146009
c	k
i	c19146009.8
m	Gen. 23:16; Zech. 11:12
V	19146012
c	m
i	c19146012.9
m	Is. 8:2
V	19146013
c	n
i	c19146013.10
m	Jer. 36:4
V	19146015
c	o
i	c19146015.11
m	Ezra 2:1; [Jer. 31:5, 12, 14]; Amos 9:14, 15; Zech. 3:10
V	19146017
c	p
i	c19146017.12
m	2 Kin. 19:15; Ps. 102:25; Is. 40:26-29; Jer. 27:5
V	19146017
c	q
i	c19146017.13
m	Gen. 18:14; Jer. 32:27; Zech. 8:6; Matt. 19:26; Mark 10:27; Luke 18:27
V	19146018
c	r
i	c19146018.14
m	Ex. 20:6; 34:7; Deut. 5:9, 10 s Ps. 50:1; [Is. 9:6]; Jer. 20:11 t Jer. 10:16
V	19146019
c	u
i	c19146019.15
m	Is. 28:29 v Job 34:21; Ps. 33:13; Prov. 5:21; Jer. 16:17 w Ps. 62:12; Jer. 17:10; [Matt. 16:27; John 5:29]
V	19146020
c	x
i	c19146020.16
m	Ex. 9:16; 1 Chr. 17:21; Is. 63:12; Jer. 13:11; Dan. 9:15
V	19146021
c	y
i	c19146021.17
m	Ex. 6:6;
V	19146022
c	z
i	c19146022.18
m	Ex. 3:8, 17; Deut. 1:8; Ps. 105:9-11; Jer. 11:5
V	19146023
c	a
i	c19146023.19
m	[Neh. 9:26]; Jer. 11:8; [Dan.
V	19146024
c	b
i	c19146024.20
m	Jer. 14:12; Ezek. 14:21
V	19146027
c	c
i	c19146027.21
m	[Num. 16:22]
V	19146029
c	d
i	c19146029.22
m	2 Chr. 36:19; Jer. 21:10; 37:8, 10; 52:13 e Jer. 19:13
V	19146031
c	g
i	c19146031.23
m	2 Kin. 23:27; 24:3; Jer. 27:10
V	19146032
c	h
i	c19146032.24
m	Ezra 9:7; Is. 1:4, 6; Dan. 9:8
V	19146032
c	i
i	c19146032.25
m	Jer. 23:14
V	19146033
c	j
i	c19146033.26
m	Jer. 2:27; 7:24
V	19146033
c	k
i	c19146033.27
m	Jer. 7:13
V	19146034
c	l
i	c19146034.28
m	2 Kin. 21:1-7; Jer. 7:10-12, 30; 23:11; Ezek. 8:5,
V	19146035
c	m
i	c19146035.29
m	2 Chr. 28:2, 3; 33:6; Jer. 7:31; 19:5 n Lev. 18:21; 1 Kin. 11:33; 2 Kin. 23:10; Acts 7:43
V	19146035
c	o
i	c19146035.30
m	Jer. 7:31
V	19146037
c	p
i	c19146037.31
m	Deut. 30:3; Jer. 23:3; 29:14; 31:10; 50:19; Ezek. 37:21 q Jer. 33:16
V	19146038
c	r
i	c19146038.32
m	[Jer. 24:7;
V	19146039
c	s
i	c19146039.33
m	[Jer. 24:7; Ezek. 11:19]
V	19146040
c	t
i	c19146040.34
m	Is. 55:3; Jer. 31:31; Ezek. 37:26
V	19146040
c	u
i	c19146040.35
m	Deut. 31:6, 8; [Ezek. 39:29; Jer.
V	19146041
c	v
i	c19146041.36
m	Deut. 30:9; Is. 62:5; 65:19; Zeph. 3:17 w Jer. 24:6; 31:28; Amos 9:15
V	19146042
c	x
i	c19146042.37
m	Jer. 31:28; Zech. 8:14,
V	19146043
c	y
i	c19146043.38
m	Jer. 33:10
V	19146044
c	z
i	c19146044.39
m	Jer. 17:26 a Jer. 33:7,
