C	Chapter 57
V	19057001
c	a
i	c19057001.1
m	Is. 8:22 b 2 Kin. 15:29; 2 Chr. 16:4
V	19057001
c	c
i	c19057001.2
m	Matt. 4:13-16 $
V	19057002
c	d
i	c19057002.3
m	Matt. 4:16; Luke 1:79 $; 2 Cor. 4:6; Eph. 5:8
V	19057003
c	e
i	c19057003.4
m	Judg. 5:30 1 So
V	19057005
c	g
i	c19057005.5
m	Is. 66:15 3 for
V	19057006
c	h
i	c19057006.6
m	[Is. 7:14; Luke 2:11] $; John 1:45
V	19057006
c	i
i	c19057006.7
m	Luke 2:7; [John 3:16; 1 John 4:9] j [Matt. 28:18; 1 Cor. 15:25]; Rev. 12:5 k Judg. 13:18
V	19057006
c	l
i	c19057006.8
m	Titus 2:13 m Eph.
V	19057007
c	n
i	c19057007.9
m	Dan. 2:44; Matt. 1:1, 6; Luke 1:32, 33 $; John 7:42 o Is. 37:32
V	19057008
c	p
i	c19057008.10
m	Gen. 32:28
V	19057014
c	q
i	c19057014.11
m	Rev. 18:8
V	19057016
c	r
i	c19057016.12
m	Is. 3:12; Mic. 3:1, 5, 9; Matt.
V	19057017
c	s
i	c19057017.13
m	Ps. 147:10 t Is.
V	19057019
c	v
i	c19057019.14
m	Is. 8:22 w Mic.
V	19057020
c	x
i	c19057020.15
m	Lev. 26:26
V	19057020
c	y
i	c19057020.16
m	Jer. 19:9 6 slice
V	19057021
c	z
i	c19057021.17
m	2 Chr. 28:6, 8; Is. 11:13 a Is.
