C	Chapter 26
V	19026001
c	a
i	c19026001.1
m	2 Chr. 36:16; Prov. 6:15
V	19026002
c	b
i	c19026002.2
m	Esth. 8:15; Prov. 28:12 c Esth.
V	19026007
c	e
i	c19026007.3
m	Job 29:16; Ps. 41:1; Prov. 31:8,
V	19026008
c	f
i	c19026008.4
m	Prov. 11:11
V	19026009
c	g
i	c19026009.5
m	Matt. 11:17
V	19026010
c	h
i	c19026010.6
m	Gen. 4:5-8;
V	19026011
c	i
i	c19026011.7
m	Prov. 14:33
V	19026013
c	j
i	c19026013.8
m	[Matt. 5:45]
V	19026014
c	k
i	c19026014.9
m	Ps. 72:4; Is.
V	19026015
c	l
i	c19026015.10
m	Prov. 22:15
V	19026016
c	m
i	c19026016.11
m	Ps. 37:34; Prov. 21:12
V	19026018
c	n
i	c19026018.12
m	1 Sam. 3:1; Ps. 74:9; Amos 8:11, 12 o Prov. 8:32; John 13:17
V	19026020
c	p
i	c19026020.13
m	Prov. 26:12
V	19026022
c	q
i	c19026022.14
m	Prov. 26:21
V	19026023
c	r
i	c19026023.15
m	Job 22:29; Prov. 15:33; 18:12; Is. 66:2; Dan. 4:30; Matt. 23:12; Luke 14:11; 18:14; Acts 12:23; [James 4:6- 10; 1 Pet. 5:5, 6]
V	19026024
c	s
i	c19026024.16
m	Lev. 5:1
V	19026025
c	t
i	c19026025.17
m	Gen. 12:12; 20:2; Luke 12:4; John 12:42, 43 (Ex. 35:25, 26;
