C	Chapter 136
V	19136002
c	a
i	c19136002.1
m	Jer. 17:20
V	19136003
c	b
i	c19136003.2
m	Is. 58:6; Jer. 21:12; [Mic. 6:8]; Zech. 7:9; 8:16; Matt. 23:23 c Jer. 7:6; Zech. 7:10
V	19136004
c	d
i	c19136004.3
m	Jer. 17:25
V	19136005
c	e
i	c19136005.4
m	Matt. 23:38; Heb. 6:13,
V	19136006
c	f
i	c19136006.5
m	Gen. 37:25; Num. 32:1; Song
V	19136007
c	g
i	c19136007.6
m	Is. 37:24 h Jer.
V	19136008
c	i
i	c19136008.7
m	Deut. 29:24-26; 1 Kin. 9:8, 9; 2 Chr. 7:20-22; Jer. 16:10
V	19136009
c	j
i	c19136009.8
m	2 Kin. 22:17; 2 Chr. 34:25; Jer.
V	19136010
c	k
i	c19136010.9
m	2 Kin. 22:20
V	19136010
c	l
i	c19136010.10
m	Jer. 14:17; 22:11; Lam. 3:48 22:3 According to Is. 11:1–5, the ideal Davidic king would exe-
V	19136011
c	m
i	c19136011.11
m	1 Chr. 3:15 n 2 Kin. 23:34; 2 Chr. 36:4; Ezek. 19:4
V	19136013
c	o
i	c19136013.12
m	2 Kin. 23:35; Jer. 17:11; Ezek. 22:13 p Lev. 19:13; Deut. 24:14, 15; Mic. 3:10; Hab. 2:9;
V	19136015
c	q
i	c19136015.13
m	2 Kin. 23:25; Ps. 128:2; Is. 3:10; Jer. 7:23; 42:6
V	19136017
c	r
i	c19136017.14
m	Jer. 6:13; 8:10; Ezek. 19:6; [Luke
V	19136018
c	s
i	c19136018.15
m	Jer. 16:4, 6 t 1 Kin. 13:30
V	19136019
c	u
i	c19136019.16
m	1 Kin. 21:23, 24; 2 Chr. 36:6; Jer. 36:30; Dan. 1:2
V	19136021
c	v
i	c19136021.17
m	Jer. 3:24, 25;
V	19136023
c	x
i	c19136023.18
m	Jer. 6:24 (2 Kin. 23:34). of its lack of knowledge of God (see Hos. 4:6). Knowledge (see Ezek. 17:1–10).
V	19136024
c	y
i	c19136024.19
m	2 Kin. 24:6, 8; 1 Chr. 3:16; 2 Chr. 36:9; Jer. 37:1 z Song 8:6; Is. 49:16; Hag. 2:23
V	19136025
c	a
i	c19136025.20
m	2 Kin. 24:15, 16; Jer. 34:20
V	19136026
c	b
i	c19136026.21
m	2 Kin. 24:15; Jer. 10:18; 16:13
V	19136028
c	c
i	c19136028.22
m	Ps. 31:12; Jer. 48:38; Hos. 8:8
V	19136029
c	d
i	c19136029.23
m	Deut. 32:1; Is. 1:2; 34:1; Mic. 1:2
V	19136030
c	e
i	c19136030.24
m	1 Chr. 3:16, 17; Matt. 1:12 f Ps. 94:20; Jer. 36:30
