C	Chapter 34
V	19034001
c	a
i	c19034001.1
m	Eccl. 5:13
V	19034002
c	b
i	c19034002.2
m	Job 21:10; Ps. 17:14; 73:7 c Luke
V	19034003
c	d
i	c19034003.3
m	2 Kin. 9:35; Is. 14:19, 20; Jer. 22:19 e Job 3:16; Ps. 58:8; Eccl. 4:3
V	19034006
c	f
i	c19034006.4
m	Eccl. 2:14,
V	19034007
c	g
i	c19034007.5
m	Prov. 16:26
V	19034009
c	h
i	c19034009.6
m	Eccl. 11:9
V	19034010
c	i
i	c19034010.7
m	Eccl. 1:9; 3:15
V	19034010
c	j
i	c19034010.8
m	Job 9:32; Is. 45:9; Jer. 49:19
V	19034012
c	k
i	c19034012.9
m	Ps. 102:11; James 4:14 l Ps. 39:6; Eccl. 3:22
